UniqueCount	AmbigCount
1	1
4	14
5	6
1	8
34	3
60	2
29	1
121	1
18	0
77	1
0	0
55	4
210	20
0	14
11	1
1	0
124	31
35	2
0	14
0	338
0	251
0	72
0	159
0	188
0	0
25	1
113	1
403	38
0	0
255	0
139	4
47	1
8	0
417	44
30	0
34	0
156	11
7	0
206	1
0	22
0	237
0	29
0	68
0	64
0	67
9	5
0	53
0	31
0	164
1	0
1	8
0	13
0	1
0	0
0	0
0	0
0	0
0	1
2	0
326	2
0	4
2	303
0	3
0	103
1	167
14	12
0	167
0	1
1	7
6	17
13	100
0	0
31	14
8	23
2	267
22	33
0	186
1	96
0	0
1	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
68201	4367
42787	22888
149841	40319
49201	3056
7654	1723
35849	17479
52567	2551
14479	11
9590	793
74829	1412
44109	21
1790	7
43070	9
0	1008
1	577
0	7
0	0
0	0
0	2
0	2
2	101
0	6
87	0
0	0
0	426
94	4
0	6
0	0
0	0
0	4
1	2
17	32
4	35
39	6
44	61
118	33
22	3
30	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
22	1328
1	1224
0	1123
0	882
11	256
0	91
0	199
1	63
1	144
0	61
3	72
3	0
13	10
0	1
0	1
0	1
0	4
0	0
0	0
0	0
0	1
0	4
0	0
0	0
0	1
0	1
0	1
0	0
0	310
0	314
2	18
0	0
0	0
0	0
0	0
0	0
138	621
1	726
77	732
1	308
21	46
3	39
1	18
0	0
0	0
5	69
153	91
16	1093
0	53
2	1033
4	15
5	1011
1	115
44	228
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	182
0	108
2	136
30	56
2	76
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
62	1926
0	2875
2	2737
0	2617
12	1896
2	2338
11	387
15	213
60	115
18	496
0	78
1230	137
2	0
0	8
0	42
17	13
15	18
0	255
0	252
21	274
0	151
1	148
2	132
0	125
0	89
5	54
0	72
0	71
0	61
1	44
0	77
4	22
0	74
6	19
0	34
1	28
0	16
4	16
1	21
0	11
0	3
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
14	248
4	236
4	153
0	83
0	42
0	53
32	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	2
0	2
0	2
0	2
0	2
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
445	3152
5	2837
163	1250
0	0
3	247
5	251
0	130
0	8
0	9
0	175
4	44
0	1387
2	371
28	42
1087	1433
1	344
61	35
37	87
56	105
26	108
0	0
0	0
0	0
0	0
0	97
0	112
0	119
0	107
1	111
0	112
0	3
5	0
0	94
0	669
0	490
2	13
2	287
0	651
1	720
0	722
2	683
0	612
0	585
5	567
3	569
0	569
0	604
0	537
0	461
6	614
24	480
0	54
8	31
3	102
4	34
65	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	35
2	35
0	0
3	20
0	0
0	0
0	2
0	2
0	1
0	1
0	2
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	25
0	33
1	20
0	10
0	10
3	7
5	305
1	114
15	260
0	108
2	76
2	457
7	146
0	403
0	493
13	175
1	10
2	15
21	406
1	94
1	7
5	53
1	99
5	44
12	1265
0	96
0	63
2	153
1	160
0	1667
0	1456
0	24
0	60
0	80
0	57
0	61
0	4
0	105
0	124
1	64
0	110
0	54
0	86
0	176
0	120
0	88
0	1227
1	138
1	99
1	91
0	100
0	172
0	1139
1	1113
0	113
0	1160
0	132
29	700
0	419
34	14
0	0
0	0
0	0
2	65
0	26
2	15
10	2686
10	3509
35	543
8	2271
7	2848
18	2645
8	574
0	953
28	399
0	1137
0	11
6	34
0	65
9	48
0	34
3	4
2	43
10	117
0	1248
25	1750
45	1401
8	962
7	19
12	981
8	1296
42	869
1	831
9	51
0	613
4	391
10	114
5	323
0	15
0	10
0	43
8	71
0	110
0	58
0	87
0	244
0	125
0	86
0	128
0	1301
0	1539
0	139
0	91
36	171
3	133
6	1136
0	193
3	848
0	886
19	87
0	73
0	236
1	128
0	159
10	130
12	22
38	2973
0	0
0	0
0	0
0	0
0	0
0	1609
0	825
0	727
0	312
0	584
0	1482
0	564
0	725
0	124
0	275
0	357
0	93
0	143
0	246
0	434
49	422
0	69
9	444
45	443
1	72
3	101
1	148
2	90
4	23
35	119
6	38
0	32
13	4
0	0
0	0
0	0
0	461
0	455
0	234
0	421
1	409
0	440
0	428
2	392
0	90
3	362
3	30
3	8
3	20
4	7
0	30
1	18
0	10
1	15
0	5
0	12
0	11
6	512
3	321
0	384
0	342
3	246
0	10
27	297
9	74
0	166
0	95
7	156
5	133
1	125
0	11
0	0
0	11
0	11
0	11
0	11
0	0
0	0
0	11
0	10
0	0
3	913
1	0
1	0
0	0
0	0
0	0
0	0
0	0
17	736
0	617
0	557
0	414
31	444
2	33
68	221
1	28
5	319
58	79
2	78
0	39
5	90
1	22
2	18
5	33
0	23
1	53
0	25
0	36
0	375
0	302
0	102
2	58
1	600
102	1055
2	755
6	746
11	425
0	108
12	276
31	7
0	674
1	702
0	759
1	621
0	522
0	141
0	594
1	77
0	625
0	160
0	86
0	217
1	29
1	690
0	37
0	137
0	690
0	45
0	41
0	623
0	564
0	589
11	27
1	259
11	46
4	30
0	107
0	157
0	125
0	25
0	105
0	0
0	82
0	277
0	900
0	1358
0	722
0	654
0	1078
0	115
3	375
0	380
0	222
2	343
0	158
0	26
0	198
1	0
12	48
0	32
1	6
1	19
0	4
0	8
0	6
7	0
1	4
20	62
1	74
7	511
1	523
0	82
2	421
0	445
0	456
0	196
0	464
2	90
8	17
17	110
1	239
4	146
3	81
2	144
0	69
0	94
0	102
2	43
7	30
19	95
0	80
3	236
54	56
3	175
3	226
19	287
1	79
1	82
4	59
0	102
0	0
0	102
0	0
0	0
0	0
0	0
0	0
0	0
803	636
0	434
0	454
0	38
54	531
15	912
45	922
4	11
17	7
3	62
12	52
99	361
0	355
3	347
0	179
1	87
34	899
500	895
0	334
46	676
2	39
0	53
8	1
25	63
0	53
25	36
0	53
0	52
2	2
1	4
1	3
0	0
0	3
0	17
4	1
0	2
0	0
0	0
0	0
0	0
0	0
81	392
9	391
10	74
115	123
16	65
0	60
15	39
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	5
0	5
0	2
0	5
0	2
0	2
0	3
0	2
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	463
0	708
16	175
5	444
0	383
0	391
0	552
0	211
2	22
0	42
3	51
0	288
0	45
0	169
26	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	62
0	16
416	1130
0	1108
567	0
0	0
0	0
0	0
7	430
0	486
3	459
0	296
6	360
4	23
0	72
6	93
1	1513
21	2904
1	841
4	1080
0	1856
0	2338
0	1757
0	1044
20	1259
6	1218
0	811
17	1025
30	876
1	769
18	914
0	586
10	54
0	0
0	0
0	5
0	4
0	3
1	82
0	3
14	84
0	73
3	1
0	3
0	0
0	0
0	0
0	0
0	0
0	483
1	483
6	230
8	10
0	18
5	15
6	14
82	225
2	102
0	144
0	143
0	135
0	94
2	30
0	26
8	33
0	37
2	32
103	1248
1	160
0	51
2	175
0	42
0	14
0	14
0	82
0	15
0	1
7	17
61	100
0	39
4	101
4369	10
5	7
7122	3866
3	3865
2	3310
1	1
0	1
0	0
0	0
0	0
140	91
1	69
2	6
9	47
0	18
0	19
2	21
17	599
5	541
5	133
9	14
13	28
5	569
87	3263
69	3263
508	1353
1	691
1	46
0	80
1	33
1	18
3	691
0	14
0	80
2	80
47	44
11	1146
0	1176
0	1176
0	137
4	601
0	206
148	4290
14	2866
0	2303
14	293
4	1432
103	5109
18	2189
61	4173
54	48
5	0
0	1727
1	1414
10	1019
16	274
14	988
0	3
0	6
1	5
0	6
0	748
66	772
2	262
14	572
79	678
1	251
5	675
12	501
0	112
1	6
0	606
1	506
0	643
9	410
5	35
1	9
0	71
7	9
392	554
621	554
0	4
5	12
0	3
43	800
3	152
4	140
0	132
5	689
1	131
407	503
97	1391
341	2799
57	540
0	508
1	2163
29	3126
24	1926
0	113
11	520
0	2568
7	183
6	1190
19	792
8	223
1	32
2	31
0	0
0	0
0	0
68	169
0	483
11	142
1	157
26	138
0	31
5	36
0	2
0	2
0	2
0	0
0	2
0	0
0	0
45	261
0	6
6	0
1	181
2	3
1	0
1	2
0	345
0	46
0	481
0	472
2	472
2	475
0	333
0	181
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	1
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	840
0	469
19	528
0	476
3	518
1	499
0	805
2	369
2	268
5	378
6	162
1	311
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
198	0
8	299
73	299
1	58
0	261
1	33
0	23
0	17
0	0
0	59
3	22
0	3
0	227
0	1
0	5
0	25
12	227
0	0
1	1
8	148
0	2
0	1
0	152
0	134
22	134
0	45
1	16
15	16
0	13
44	4
6	3
637	194
7	150
0	150
22	56
0	6
27	565
0	2883
0	205
0	2793
0	52
0	250
1	577
0	2792
1	302
0	0
0	2
0	0
0	0
1	1
0	0
1	286
1	663
20	1738
27	7
15	1450
0	200
0	138
0	1326
2	503
93	1427
0	312
12	43
136	361
0	231
15	235
2	122
11	1736
31	1665
7	1458
9	1630
0	1
1	0
0	1
0	0
3	2
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
2	23
1	21
0	1
0	9
0	0
0	0
0	1
27	34
0	23
0	15
0	1
458	108
3	60
3	27
0	72
169	347
0	333
0	15
0	24
4	21
0	0
0	89
0	39
0	34
0	84
1	27
2	33
2	2
0	1
0	0
1	0
0	0
44	4
0	8
0	72
25	264
4	86
9	68
3	206
4	67
0	8
0	6
0	12
1	68
0	10
0	75
1	75
3	75
0	8
1	30
1	0
5	30
0	0
0	95
799	123
0	30
0	30
0	8
0	24
0	3
0	20
0	4
87	128
8	128
0	0
0	0
0	0
0	0
0	0
0	0
65	57
8	57
0	129
0	126
33	73
28	0
1	29763
0	26541
0	29763
2	26332
5	26201
1	26209
0	26105
0	22980
0	22968
0	22088
18	26403
0	23143
0	24083
1	22971
0	26333
0	26369
5	25933
0	26485
0	22161
3	25123
0	13739
0	16678
1	15029
0	16634
0	16689
0	325
0	327
0	3
7	2
2	1
0	18
0	24
0	4
0	6
28	6
0	0
0	0
0	3
0	3
0	2
6	1899
5	1702
1	1739
0	1281
1	1666
1	1590
16	1208
0	1446
0	871
5	1627
0	1188
0	1149
0	791
0	695
3	1091
0	604
0	458
2	188
0	276
2	363
0	44
7	179
0	71
0	118
0	146
0	164
0	268
0	132
1	313
0	267
0	42
0	331
0	285
0	137
0	217
0	168
3	76
0	114
3	27
0	15
3	16
0	9
1	3
0	4
0	0
0	2
10	8
0	0
0	0
0	0
0	0
0	0
2	1
0	1
1	1
0	1
0	1
0	0
0	0
28	2823
127	187
8	2833
94	1131
4	2078
19	3239
15	437
24	2854
0	2825
3	747
7	2824
0	756
26	165
4	1057
1	948
4	171
3	1043
22	47
0	974
34	760
1	659
40	554
0	593
0	519
1	312
1	248
17	236
0	1116
3	1130
0	995
0	1010
0	829
0	886
17	79
35	89
6	86
0	771
10	33
18	56
3	265
4	89
13	86
5	13
2586	1747
10	707
7	401
320	475
20	512
777	648
665	185
2	104
0	119
1	120
2	120
2	119
2	219
0	219
0	0
0	0
0	0
2	23
0	28
2	16
0	23
0	25
0	12
0	17
0	4
2	2
0	4
0	1
0	0
0	4
0	1
0	4
0	4
1	7
0	0
370	366
0	58
3	293
1	64
0	87
3	32
0	33
28	92
4	44
11	21
7	5
2	2
0	5
0	1
0	0
1	116
121	1745
0	185
0	122
0	110
0	143
0	146
49	1706
12	63
5	225
1	134
1	118
1	166
0	52
2	217
0	386
0	24
0	71
0	281
0	23
0	531
0	34
0	6
0	314
1	25
0	91
10	293
0	286
1	96
2	5
12	27
0	30
2	477
1	39
3	28
0	0
0	0
0	0
0	0
0	0
0	0
5	121
791	299
18	26
0	129
8	123
20	0
1420	1728
0	415
3	1313
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	482
11	489
3	428
3	90
0	114
0	81
0	36
0	4
8	122
4	7
0	4
40	421
1	45
0	351
1	10
0	413
6	507
0	45
0	35
8	12
4	139
36	82
2	0
3	231
12	90
1	19
0	33
0	611
11	159
0	181
2	1822
0	2308
2	3084
2	152
37	455
1	406
0	368
0	382
0	519
1	1855
0	2497
3	545
0	369
0	2817
0	2817
3	1557
0	601
0	4
15	981
0	698
53	1538
4	1576
2941	235
19	85
1	19
0	0
0	0
0	0
0	0
1	7
0	12
64	35
1	9
3	14
177	86
0	86
1	0
0	22
5	22
8	3
0	2
0	0
0	1
0	2
0	0
0	0
0	0
14	11
3	406
0	35
0	7
0	7
0	4
15	100
43	573
0	484
3	0
162	6665
0	5940
59	5640
261	3514
4	4022
42	2187
109	278
7	422
0	781
559	10
0	10
2	0
691	37
0	37
0	0
0	0
0	0
0	0
671	207
15	207
0	378
17	311
1	958
3	885
1	119
0	78
0	75
0	75
2	69
4	46
0	14085
213	15526
4	20991
6	11306
1	20136
41	10018
0	9283
10	12673
47	972
0	0
1	292
0	336
13	269
0	273
0	304
0	304
0	231
0	262
1	228
1	44
4	28
0	0
0	1
44	473
0	466
28	306
0	262
4	0
1	4
0	5
0	3
0	0
0	0
0	0
0	4
129	43
12	44
2	5
4	2456
2	2477
4	2308
1	2625
0	711
0	111
0	292
1	394
0	126
6	0
2	0
0	0
0	0
0	0
1	299
111	433
0	86
0	97
0	136
1	109
0	0
0	0
0	17
4	51
0	45
0	7
2	22
0	48
0	47
0	17
1	12
0	110
7	115
0	38
0	37
0	51
0	16
0	6
0	4
0	0
0	4
0	109
0	109
0	76
0	85
0	80
0	6
0	90
10	7
0	3
73	1184
16	1101
155	1075
9	252
6	29
15	78
0	15
1	3
0	1
0	0
1	7
0	7
0	3
1	378
100	406
18	412
101	414
0	414
6	102
385	102
0	0
941	24
48	7
0	5
0	0
1	1
0	0
0	40
7	170
0	17
1	175
11	1232
47	1158
2	1122
93	564
30	23
10	231
0	46
0	42
0	0
0	0
0	0
1	4
7	6
0	0
0	1091
1	1043
3	851
49	1034
1	1064
0	1112
15	1081
1	856
10	885
0	345
19	121
0	109
0	157
0	1176
0	661
0	196
0	63
77	158
3	100
4	42
8	53
0	1
32	52
1	5
0	0
0	0
0	0
0	0
0	0
0	16
5	221
47	221
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
4	36
24	7
0	12
0	36
2	0
32	134
0	0
0	0
0	2
0	58
0	132
1	0
51	131
26	2736
84	2736
0	0
49	5325
0	1098
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	16
1	14
0	103
0	145
8	37
0	100
4	90
3	103
0	9
4	32
1	310
0	253
0	376
0	325
0	312
0	304
0	269
1	274
0	117
0	79
24	134
0	74
2	125
0	24
0	1102
0	263
0	1021
2	1096
0	1030
0	395
0	453
0	272
0	108
0	14
0	201
0	1066
0	30
0	1071
0	261
0	924
11	113
10	111
0	1127
0	259
0	495
0	293
11	246
0	303
0	269
0	1056
0	15
4	77
2	105
0	106
0	178
0	290
0	76
1	71
0	31
19	224
37	62
23	181
7	85
0	110
0	0
95	0
1	0
0	0
0	0
0	0
320	200
0	200
2	145
1	110
0	45
7	12
0	0
12	107
0	1175
1	1142
2	3
0	25
14	52
0	146
0	146
0	146
0	87
0	121
0	88
28	872
16	106
0	831
6	832
7	34
1	870
0	778
171	501
5	587
29	270
13	477
8	10
2	7
0	262
71	250
0	10
0	74
1	3763
0	103
1	3440
0	2914
0	238
33	3729
0	179
19	1927
5	3717
9	286
7	2902
27	10
1	184
4	64
1	3
3	210
11	62
0	394
0	7
8	7
0	0
0	0
0	0
0	0
110	35
1437	0
134	0
19	1088
4	214
1	33
13	24
4	21
5	0
2	32
0	26
0	80
5	25
1	1066
0	229
2	9
0	12
36	240
0	296
0	247
0	306
0	238
0	288
0	4
0	34
7	1
10	22
0	8
0	21
1	23
1	2
0	25
0	5
0	0
0	20
0	21
0	26
0	18
0	5
0	24
0	0
0	0
0	0
0	169
0	195
0	171
35	206
1	78
35	159
7	152
36	46
0	51
411	30
9	47
53	124
25	15
0	0
0	0
0	0
0	0
14	4927
26	2095
5266	5814
172	3899
31	2626
0	9
11	114
9	177
1	91
0	167
0	221
0	246
7	280
0	358
0	188
0	142
6	235
48	184
72	176
14	0
5	174
5	152
0	30
1	16
0	0
0	16
0	17
0	30
0	2320
0	1292
0	506
0	2038
0	2206
0	972
0	1419
15	17
2	21
3	920
0	893
3	164
0	246
0	214
0	101
0	137
0	104
0	132
0	146
1	31
0	47
0	43
0	40
4	1198
24	1140
56	925
0	1001
20	10
62	23
5	54
0	79
0	112
0	80
0	0
0	58
0	11
0	52
0	9
2	7
0	78
0	80
0	173
0	153
0	151
0	176
0	161
0	167
0	230
0	194
0	155
0	146
0	146
0	122
0	150
0	160
0	123
0	83
0	75
0	81
0	70
0	55
0	37
0	31
0	23
0	0
0	0
30	1980
0	521
39	1388
18	302
3	287
86	1515
16	666
23	755
0	716
6	545
15	154
7	327
0	592
0	425
2	474
0	48
0	473
0	633
2	8
0	8
1	8
0	2716
74	2952
2	1809
18	2064
62	79
48	7685
5	7795
261	939
1	86
0	249
4	192
0	5886
1	91
1	218
200	497
4	259
9	418
2	391
48	2
1	19
1	724
0	81
0	694
0	917
0	877
0	77
0	935
1	119
37	881
2	85
8	850
0	847
0	42
4	12
0	58
17	10
0	109
0	0
0	0
0	0
0	0
0	0
0	0
14	33
0	1
0	0
0	23
0	0
0	0
0	23
0	0
0	0
0	0
4	1
0	0
0	0
0	1
0	0
16	0
0	381
0	433
1	253
0	28
1	382
0	46
1	10
1	294
0	82
3	69
2	62
0	42
21	20
0	14
6	19
12	0
5	1
0	222
2	156
19	115
4	95
0	173
0	7
2	0
0	0
0	2
0	0
0	984
2	962
0	108
3	59
0	107
0	4
0	1008
0	964
3	40
13	40
3	244
0	226
0	91
0	45
0	28
1	1
0	22
1	16
4	138
920	157
0	11
55	21
0	15
9	63
0	14
0	0
0	63
0	1
0	0
0	1
0	1
1	135
32	1164
2	266
0	95
2	1020
0	43
0	1045
1	241
12	1015
3	379
10	1
0	326
8	330
12	331
3	330
0	77
0	79
0	62
0	42
0	42
1	42
58	58
0	8
10	59
0	0
6	0
0	0
0	12
0	31
0	29
3	23
7	30
0	13
0	3
0	4
0	0
1	0
0	6
0	0
0	0
0	5
702	2056
2	257
0	449
298	451
74	195
17	164
33	18
13	42
8	52
18	193
143	1349
0	237
4	116
6	71
3	185
0	131
0	56
138	370
2	133
0	305
0	300
0	122
2	0
0	3506
0	13
0	3488
0	7
16	918
6	9
3	1594
0	943
0	40
3	1
0	3507
1	3416
0	2143
5	1302
9	1227
23	88
0	135
0	855
1	197
0	0
0	23
0	77
0	3
0	57
0	3
0	436
0	240
0	116
240	76
0	496
0	550
4	510
30	22
1	1313
0	988
4	1183
0	60
5	43
0	1051
0	1187
0	943
6	55
0	10
0	27
0	105
0	72
0	181
3	17
9	246
0	91
0	85
1	119
10	214
10	478
0	23
35	494
18	0
0	0
0	52
0	37
0	1427
0	3
0	0
0	12
0	13
0	0
0	20
0	36
0	6
0	19
0	33
0	1314
0	113
0	42
21	1110
0	53
0	83
0	1106
0	97
11	15
30	987
3	106
0	25
1	38
6	66
0	1427
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	1
0	6
1	8
0	0
0	1
0	2
1	2
0	3
1	6
2	1
0	2
0	0
0	0
0	0
0	570
2	2864
0	385
0	2900
24	4
0	251
47	66
27	77
4	377
2	12
0	0
13	1433
6	0
2	0
11	766
35	82
0	91
3	197
27	720
0	608
0	47
3	21
1	150
3	469
38	474
147	1073
0	862
0	172
1	120
0	174
2	221
0	4
0	1
0	2
0	4
0	2
0	2
0	4
0	4
0	3
0	2
1	9
0	1
0	9
0	9
0	8
0	0
0	7
0	6
0	0
0	5
0	0
137	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	38
1	30
0	13
2	5
0	5
0	5
1	6
9	1839
16	1839
0	5
0	246
0	234
11	181
0	100
1	38
1	10
4	0
0	1130
0	59
7	1087
0	1165
22	130
0	1103
5	1100
0	880
5	227
0	0
1	0
0	0
0	0
0	0
41	81
1	25
0	2
0	2
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	6
0	332
0	0
2	0
0	332
0	23
0	12
0	24
0	5
0	2
0	24
0	25
1	24
882	16
4	11
10	2
214	0
3	75
0	221
0	480
10	419
14	84
1	192
0	208
3	9
24	30
0	29
7	223
0	71
0	0
5	261
0	211
55	72
0	229
0	198
0	32
1	61
0	65
0	66
15	281
0	242
1	292
2	114
0	46
0	25
0	80
0	74
8	18
0	54
1	71
28	33
0	0
18	5
680	44
1	20
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
2	0
179	373
1111	650
4	38
0	47
2	33
8	62
0	142
0	33
0	12
1	59
0	59
14	0
12	21
13	1
8	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	476
0	403
6	450
7	25
28	260
0	75
2746	592
5	371
0	132
6	2
0	207
0	49
0	178
13	5
0	31
0	20
0	104
2	149
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	192
0	185
2	150
2	1
585	604
1	608
0	504
43	13
1	77
0	82
7	538
0	537
0	571
19	538
0	538
2	157
0	175
0	130
5	119
11	61
835	385
98	401
21	49
1	4
0	4
2	8
0	7
0	6
0	13
0	9
0	12
0	11
0	0
0	6
9	9
9	8
8	9
1	8
0	5
0	11
6	7
0	11
0	21
0	5
0	8
0	7
0	8
0	3
0	5
0	5
0	5
0	5
0	6
0	13
0	4
0	5
0	4
0	11
0	8
0	10
0	14
1	5
0	1
0	5
0	5
0	4
0	5
3	7
0	1
0	3
6	0
7	5
0	4
0	8
0	13
0	9
0	0
0	1
0	8
0	6
0	10
2	664
1138	14
0	0
0	14
0	13
70	64
0	64
9	56
496	329
0	197
6	2
21	1
4	88
8	20
0	464
0	94
0	513
8	90
0	0
4	102
6	66
11	5838
59	2591
95	5460
3	4840
1	4467
33	321
2246	4029
2	2363
4	1287
190	70
0	197
7	197
6	197
0	14
0	6
1	163
1	212
9	206
23	114
0	135
1	41
6	20
0	0
233	185
6	125
0	200
12	180
0	31
0	22
64	284
3	269
0	1
0	19
0	28
0	7
0	10
0	21
15	109
2	38
0	7
0	260
0	307
0	259
9	257
0	32
8	8
2	5
3	5
49	9
1	8
0	1
103	33
0	2
0	23
3	26
1	17
2	7
186	10
1	10
6076	110
17	105
0	151
1	344
2	140
60	330
2	132
107	624
11	614
0	428
0	46
1	527
20	0
1	16
4	205
2	196
0	0
0	0
3	2
0	2
0	1990
0	1749
0	1749
39	1720
2	487
31	383
2	12
0	489
28	10
5	173
0	3
9	67
0	3
0	2
0	0
0	0
0	0
0	0
0	0
3	1
0	675
0	675
0	675
2	7
8	13
12	163
0	76
19	9
125	533
13	9
0	0
6	533
25	17
1	43
6	265
0	13
7	79
0	72
3	73
1	74
0	12
0	6
0	6
0	69
0	249
15	133
0	285
0	4
0	102
0	200
24	689
0	663
83	694
2	38
0	709
129	116
