UniqueCount	AmbigCount
0	257
705	3292
7	14
0	182
0	2250
134	466
2750	277
0	2704
0	0
96	2
586	21
72	13
9	0
1	1
59	97
17	79
5	75
34	45
660	7
378	5
943	8
7	0
351	7
0	0
42	2
2304	142
7	232
323	9
7	0
1100	262
316	11
0	96
0	2704
0	3158
0	689
0	948
0	1544
0	0
120	0
1173	28
1784	132
3	0
2455	30
424	11
101	14
151	13
7812	250
726	15
602	10
4259	284
23	1
2635	20
0	748
0	3942
0	189
0	507
0	1478
32	1641
188	80
0	372
0	155
0	1427
3	4
6	89
0	63
19	6
1	1
2	5
1	3
0	0
3	31
7	3
3370	56
3	41
9	4577
0	32
0	1868
11	831
181	30
2	3130
11	10
8	64
21	90
243	971
3	0
128	71
87	172
34	2995
236	175
1	1449
86	938
1	2
21	3
11	109
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
67983	3591
39119	21785
180665	48811
35981	1772
8685	3274
43396	16595
76158	3023
11730	6
8588	1048
64994	1210
71107	60
740	3
41478	28
1	926
2	531
0	2
0	0
0	0
0	0
0	0
6	256
0	1
122	0
0	0
52	1020
14	1
0	0
0	0
0	0
0	0
17	12
12	45
11	48
23	3
86	124
386	199
69	45
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
16	1880
0	1713
1	1562
0	1273
6	357
0	126
2	306
0	108
0	219
1	90
3	102
5	0
18	12
0	5
0	4
0	4
0	6
0	1
0	0
0	0
0	4
1	5
0	1
0	0
0	4
0	4
0	3
0	0
0	1154
0	1197
3	99
0	0
0	0
0	0
0	0
0	0
115	1484
0	1799
192	1805
2	764
60	88
0	47
1	16
0	2
0	2
4	73
219	105
7	502
1	62
1	435
0	7
2	422
0	36
25	112
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
87	220
0	121
5	166
28	69
2	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
48	1612
0	2453
7	2370
0	2277
11	1707
0	2016
6	308
14	175
37	96
4	393
0	147
2721	288
1	0
0	25
0	124
8	25
2	18
0	372
0	382
15	363
0	238
0	230
0	213
0	192
0	113
3	54
0	116
0	115
1	79
4	64
2	129
9	36
0	124
15	13
0	40
1	35
0	4
4	20
0	30
0	22
3	7
0	2
0	0
0	6
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	6
0	0
0	0
0	0
14	432
1	401
4	245
0	136
0	69
0	95
22	64
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	3
0	1
0	1
0	1
0	0
0	0
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	4
0	0
0	4
0	1
0	3
0	1
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1038	8131
2	7289
49	3001
0	1
4	172
2	174
0	93
0	4
0	5
0	119
0	29
0	592
1	185
9	22
468	618
1	144
25	15
14	33
28	41
20	54
0	0
0	0
0	0
0	0
0	106
0	122
2	132
0	128
2	122
0	122
0	19
2	0
0	96
0	640
0	428
1	11
6	258
0	612
0	672
0	649
1	624
0	538
0	521
5	535
5	500
0	498
0	529
0	480
1	425
3	592
25	485
0	45
4	43
2	115
0	41
62	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
128	190
8	186
2	7
23	105
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	2
0	2
0	0
0	53
5	66
1	46
0	25
1	25
3	11
6	586
0	241
25	550
6	228
1	157
1	868
11	252
1	768
0	999
10	346
4	17
1	53
24	799
2	157
2	14
6	84
0	317
3	138
21	3785
0	286
0	156
10	488
1	461
0	4608
0	3926
0	65
0	175
0	241
0	183
0	179
0	12
0	272
1	352
3	182
0	305
0	170
1	244
2	542
0	317
1	261
2	3606
4	371
0	268
1	256
0	300
0	535
4	3322
0	3291
0	342
0	3402
0	363
38	1983
0	1103
61	28
0	0
0	0
0	0
4	162
0	52
4	23
10	9192
26	11920
85	1643
11	7378
31	9612
44	9031
10	1913
2	3006
26	1253
0	3814
0	15
4	68
6	156
21	104
2	45
3	10
6	87
7	447
6	4258
91	6310
83	4993
6	3528
15	49
6	2674
69	4110
64	2063
0	2572
4	81
2	1994
1	1205
17	310
1	488
0	17
0	12
0	77
10	193
0	283
0	154
0	213
0	614
0	287
0	208
0	315
0	2924
0	3549
0	359
1	216
50	381
10	324
7	2620
0	398
5	1791
0	1944
29	163
0	163
2	548
18	292
0	344
12	287
8	23
18	7355
0	0
0	0
0	0
0	0
0	0
0	4344
0	2259
0	1985
0	756
0	1484
0	3803
0	1480
0	1888
0	207
0	720
0	928
0	154
0	411
0	606
0	1187
95	966
1	135
10	1008
89	962
1	132
9	171
3	274
3	207
6	38
81	307
33	91
1	87
36	14
0	0
0	0
0	0
0	1507
0	1442
2	764
2	1343
1	1371
0	1430
0	1387
0	1269
0	283
22	1057
3	55
7	24
7	92
2	15
0	85
1	60
0	41
1	55
0	14
0	7
0	10
14	1572
5	764
0	908
1	795
16	668
0	26
52	702
29	191
0	406
0	254
9	341
7	306
7	245
0	9
0	2
0	5
0	7
0	9
0	9
0	0
0	1
1	10
1	7
0	0
4	2190
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	1791
1	1491
0	1326
0	1020
56	1050
3	64
125	499
3	61
5	751
111	172
3	187
0	55
8	188
3	54
0	38
5	79
1	42
3	85
2	48
0	66
0	904
0	621
0	192
0	99
15	1233
253	2409
10	1686
17	1684
5	926
1	264
26	570
53	16
0	1357
10	1488
0	1554
2	1212
0	1156
0	272
0	1229
0	172
0	1274
0	302
0	168
0	432
2	40
1	1414
0	74
0	265
0	1447
0	119
0	119
0	1223
0	1183
0	1206
7	52
5	532
17	75
7	52
2	239
0	286
0	212
0	36
0	152
0	0
0	219
0	753
0	2192
0	3494
0	1811
0	1582
0	2813
0	273
7	988
0	827
0	539
13	819
0	338
0	51
0	560
0	0
13	45
0	32
1	9
0	11
0	3
0	2
0	2
3	0
0	0
53	110
3	196
20	1261
2	1267
0	190
0	1043
5	1091
0	1107
8	532
2	1123
8	192
13	53
41	283
0	553
3	311
6	202
1	347
0	158
0	215
0	244
4	69
9	77
24	148
1	215
1	650
43	121
1	445
4	544
22	582
2	185
3	250
4	174
0	104
0	0
0	104
0	0
0	0
0	0
0	0
0	0
0	0
1688	1250
0	903
2	880
0	56
21	567
13	969
64	978
0	8
14	2
3	74
5	59
98	444
2	441
8	433
0	224
2	84
27	998
653	1005
0	392
67	819
3	80
0	88
11	7
19	90
0	85
12	55
0	85
4	84
0	3
0	2
0	4
0	3
0	7
0	11
6	13
0	2
0	0
0	0
0	0
0	0
0	0
168	801
27	803
10	134
200	270
52	145
0	131
36	61
0	3
0	8
0	5
0	4
0	6
0	5
0	8
0	8
0	6
0	5
0	6
0	7
0	0
0	9
0	1
0	2
0	8
0	0
0	6
0	5
0	6
0	5
0	8
0	8
0	6
0	4
0	1
0	2
0	4
0	1
0	2
0	2
0	0
0	696
0	1037
11	286
4	624
0	532
0	528
0	727
0	269
11	35
0	67
1	70
1	485
0	126
0	280
14	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	133
0	25
1105	2919
0	2820
452	0
0	0
0	0
0	0
9	728
0	834
0	781
0	496
37	639
1	36
0	137
6	184
2	3545
43	6939
2	1881
2	2527
0	4435
4	5589
1	4363
0	2728
18	3073
5	2968
0	2089
44	2436
77	2097
5	1798
37	2128
0	1389
26	119
0	0
0	0
0	3
0	1
0	1
3	18
0	3
12	21
0	13
0	1
0	3
0	0
0	0
0	0
0	0
0	0
0	120
1	120
10	49
6	14
0	32
1	25
8	25
27	132
1	78
0	99
0	80
0	95
0	51
4	49
0	41
7	65
0	69
1	50
87	1264
4	401
0	94
5	276
0	90
0	37
0	25
0	231
0	58
0	10
3	33
508	1024
0	311
36	1029
21778	37
8	20
16181	8379
19	8386
7	7065
1	2
2	1
0	1
0	0
0	1
207	242
1	185
3	17
10	80
11	49
0	50
0	52
68	1779
10	1632
16	365
15	27
39	44
11	1711
156	5596
167	5596
1078	2174
4	1111
2	94
0	131
0	43
0	22
15	1111
0	25
0	128
1	126
58	74
25	3483
0	3554
2	3558
0	434
5	1889
0	597
167	8545
24	5618
0	4484
14	515
7	2664
166	10208
41	4260
211	8314
41	48
3	1
0	3250
4	2588
5	1834
10	469
13	2052
0	0
0	1
1	1
0	1
0	477
43	501
0	160
6	370
62	442
2	154
7	435
1	328
0	67
11	3
0	397
0	326
0	412
8	267
0	25
0	0
0	41
12	1
726	1351
1594	1351
0	7
0	8
0	2
29	592
3	99
5	85
1	84
4	519
0	88
564	931
139	2474
572	4229
131	1080
0	864
3	3521
46	4854
31	2946
3	224
7	939
0	3987
12	357
18	1816
41	1098
22	236
4	103
6	96
1	0
13	2
0	0
142	226
0	660
11	152
1	174
18	176
3	37
3	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
86	375
0	7
5	0
0	289
3	7
3	0
1	15
0	898
0	84
0	1280
0	1264
2	1261
3	1262
0	886
0	407
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
4	2020
0	1194
28	1294
1	1198
6	1353
14	1195
0	1815
4	783
2	579
7	772
17	408
0	657
1	2
0	1
0	1
1	4
0	6
0	3
0	0
0	1
2	4
122	0
3	450
127	450
1	65
6	378
2	63
0	24
0	19
0	0
0	46
1	20
0	5
0	182
0	4
0	1
0	19
14	182
4	0
1	0
4	129
0	1
0	1
0	127
1	304
50	304
0	92
3	36
10	44
0	30
92	4
6	4
1273	415
5	306
0	306
5	113
0	12
126	1718
0	8203
2	596
0	8244
0	125
9	772
8	1791
0	8032
5	949
0	0
0	0
0	0
0	0
0	0
0	0
2	757
5	1859
59	4830
80	8
22	4106
0	545
0	352
0	3808
1	1390
149	3990
0	839
34	103
143	345
0	197
6	204
0	137
5	1485
19	1473
2	1273
8	1445
0	6
1	1
0	6
0	0
2	1
0	0
0	0
4	1
1	0
1	6
0	7
0	7
0	1
0	1
1	23
0	20
0	0
0	8
0	3
0	0
0	3
24	55
0	48
0	39
0	0
341	128
5	65
1	58
0	58
842	1385
21	1332
0	59
7	106
13	85
0	0
0	88
0	48
0	49
0	89
1	21
0	52
0	9
0	2
0	0
0	0
0	0
16	2
0	10
0	71
15	191
1	79
11	55
0	147
0	92
0	5
2	4
0	10
2	95
0	9
0	44
0	44
0	44
0	2
1	32
0	0
3	32
1	0
0	135
1071	172
0	40
0	40
0	14
0	33
0	11
0	22
0	10
100	207
25	207
0	0
0	0
0	0
0	0
0	0
0	0
46	39
3	43
0	73
0	70
14	45
42	0
1	69589
0	62160
0	69582
0	61634
0	60067
0	60058
0	59877
0	52666
0	52614
1	50970
138	61344
0	53856
0	56556
3	52630
0	61181
0	61290
30	59435
1	61831
2	50486
4	57169
1	30916
0	37804
1	34848
1	37717
0	37841
0	198
0	200
0	0
9	0
0	1
0	9
0	9
0	3
0	16
27	16
0	0
0	0
0	2
0	2
1	4
21	2784
8	2414
0	2373
4	1752
3	2275
0	2179
12	1549
0	1998
1	1158
11	2206
0	1688
0	1622
0	1159
0	1006
11	1508
0	857
0	701
4	247
0	351
4	537
0	70
6	206
0	140
0	263
2	370
0	390
0	652
0	379
0	718
0	658
0	105
0	744
0	684
0	382
3	498
0	403
2	166
0	227
2	52
0	34
5	24
0	29
7	1
0	8
0	5
0	11
4	4
0	1
0	1
0	0
0	0
0	0
3	0
0	2
2	2
0	0
0	0
0	0
0	0
48	8533
125	315
29	8572
169	3409
7	6118
55	10057
15	1104
113	8646
0	8543
12	2031
6	8541
0	2079
84	417
5	2584
2	2473
3	420
18	2757
55	107
0	2623
69	1837
11	1864
88	1374
0	1506
0	1384
2	855
1	709
25	648
1	2870
2	2894
0	1835
0	1877
4	1548
0	1647
23	112
86	145
8	128
0	1469
10	50
18	84
4	497
6	152
9	173
8	14
6858	4170
5	1812
53	1011
420	1161
19	1163
931	1408
964	296
5	308
0	264
0	265
1	265
0	264
8	384
0	384
0	0
0	0
0	0
10	146
0	158
5	86
0	150
0	133
0	60
0	104
0	29
0	5
0	6
0	14
0	1
0	34
0	18
1	22
0	16
1	39
0	2
433	495
0	56
7	408
1	86
0	140
12	64
0	64
9	149
4	88
6	33
3	2
0	2
0	2
0	1
0	1
0	142
215	2533
0	317
0	161
0	121
0	215
0	216
54	2483
8	58
6	378
1	202
7	196
1	217
1	63
0	293
1	492
0	54
0	155
1	542
0	52
10	1029
0	72
1	18
0	579
2	69
0	149
6	551
0	530
1	214
0	15
18	58
0	79
1	942
0	72
3	30
0	0
0	0
0	0
0	0
0	0
0	0
14	51
553	160
25	19
0	79
5	64
30	0
2971	3831
0	877
23	2955
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	401
8	405
1	365
6	64
3	95
0	90
0	43
0	2
3	97
2	5
1	2
34	310
2	45
2	266
2	20
0	297
6	367
1	45
3	34
16	33
2	114
30	60
2	1
4	151
10	81
5	13
0	19
1	1597
12	374
5	432
6	4977
0	6084
2	8299
3	384
36	1118
2	1095
0	917
0	849
0	1351
1	5066
3	6615
4	1416
0	911
0	7540
0	7533
0	4202
0	1500
0	5
20	2540
0	1784
69	4138
2	4237
2650	189
12	82
2	10
0	0
0	0
0	0
0	0
2	17
0	38
160	96
3	20
3	38
96	58
1	58
3	0
0	19
0	19
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	6
5	177
0	18
0	15
1	15
0	10
12	58
25	384
1	333
0	0
93	5750
2	4901
27	4751
144	3541
2	4073
15	2412
60	267
5	452
0	1322
1275	13
0	13
0	0
729	35
0	33
0	0
0	0
0	0
0	0
1087	428
39	427
0	568
52	458
3	1748
3	1637
7	199
0	147
0	115
0	118
0	115
9	80
3	38860
397	43077
10	58033
14	31376
16	55507
58	27668
0	24965
14	33898
72	2595
0	0
0	454
3	524
13	399
0	429
0	483
1	482
1	340
0	395
0	329
4	76
4	54
1	2
1	0
139	1157
3	1124
56	732
0	610
19	2
0	0
0	2
0	0
0	0
0	0
0	0
0	2
334	94
23	94
3	10
8	7028
12	7073
26	6600
4	7488
0	2026
0	331
0	853
0	1129
0	390
8	2
6	0
0	0
0	1
2	0
3	764
194	1017
0	219
1	201
0	296
6	230
0	0
0	0
0	40
9	79
0	70
0	13
3	41
0	81
0	79
0	31
0	12
0	69
9	73
0	24
0	17
0	34
0	15
0	10
0	6
0	2
0	2
0	69
0	69
0	232
1	241
2	250
0	12
0	263
6	9
0	4
144	2919
20	2702
459	2713
15	551
29	37
66	259
0	34
4	46
0	3
0	0
1	0
0	0
0	0
5	712
177	752
62	774
54	705
0	704
3	133
365	133
0	0
317	43
205	49
2	41
1	4
1	1
0	0
0	12
2	64
0	6
0	65
24	1762
36	1690
0	1579
27	670
19	21
9	328
0	102
1	92
0	0
0	0
0	0
0	5
14	7
0	0
1	2862
0	2736
12	2142
84	2507
5	2721
0	2848
31	2803
9	2094
20	2263
13	919
58	297
7	303
2	363
3	2980
0	1725
0	455
0	140
259	357
0	229
9	105
13	66
0	0
59	67
0	9
0	0
0	0
0	0
0	0
0	0
0	23
12	426
99	426
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	5
6	43
16	8
0	10
0	43
0	0
53	158
0	0
0	0
1	0
0	64
0	158
1	0
84	158
44	6699
229	6699
0	1
144	12853
0	2573
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
4	34
0	164
7	223
12	44
5	160
0	142
4	163
2	28
4	60
4	554
0	457
0	676
0	590
2	565
0	557
2	460
3	464
1	166
0	119
16	215
0	82
3	186
1	28
0	1024
0	272
0	945
1	1011
0	961
0	400
0	461
0	280
0	99
0	8
0	190
0	997
0	28
0	993
0	260
0	851
4	111
8	102
0	1055
1	249
0	506
0	301
4	247
0	309
0	276
0	981
0	11
0	74
3	111
0	118
0	176
0	293
0	76
0	72
0	41
15	184
34	56
8	144
2	52
0	81
0	0
45	0
0	0
0	0
0	0
0	0
215	162
1	162
3	134
2	75
0	33
1	9
0	0
18	62
0	626
0	604
2	4
4	8
3	27
0	58
0	58
0	58
0	29
0	48
0	29
11	530
5	78
0	506
4	501
9	15
0	532
0	267
63	168
3	194
13	88
6	176
1	4
0	3
0	88
20	90
0	13
0	154
3	7717
0	210
6	7061
0	5975
0	517
12	7636
0	404
13	3858
20	7548
8	605
9	5951
13	22
1	388
4	131
1	2
1	369
15	113
1	775
0	1
7	1
0	0
0	0
0	0
0	0
94	32
684	1
146	0
29	1262
0	270
2	37
0	36
2	18
0	0
7	33
1	40
0	125
0	22
0	1246
0	66
0	3
0	6
18	76
0	95
0	75
0	97
0	80
0	94
0	1
0	7
0	1
6	11
0	2
0	6
0	5
0	0
0	5
0	0
1	0
0	5
0	5
0	7
0	3
0	2
0	5
0	0
0	0
0	0
0	51
0	60
1	54
48	226
1	74
40	156
6	149
35	50
0	35
424	22
23	41
56	122
69	12
0	0
0	0
0	0
0	0
38	10943
74	4206
14412	12987
266	9006
43	4993
0	10
7	195
21	296
0	139
3	244
0	352
0	406
4	470
1	608
0	344
3	245
10	364
70	261
106	237
20	3
4	91
1	81
1	10
0	8
0	0
0	8
0	8
0	20
0	6718
0	3988
0	1571
0	5969
0	6339
0	3005
0	4148
11	51
2	37
18	2678
0	2726
5	399
0	727
0	680
1	302
0	458
0	361
0	443
0	499
6	91
0	144
0	119
1	134
5	2554
49	2449
82	2000
0	2111
27	29
154	71
7	132
2	192
3	249
0	106
0	4
0	84
2	13
0	63
0	5
0	14
0	98
0	104
0	382
0	344
0	345
0	411
0	315
0	378
0	462
0	408
0	344
0	320
0	315
0	251
0	349
0	365
0	297
0	191
0	176
0	165
0	202
0	158
0	109
0	62
0	76
0	0
0	0
92	4957
8	1298
87	3457
30	608
1	661
83	3734
12	1582
10	1901
0	416
1	319
5	88
2	213
0	333
0	251
3	260
0	29
0	267
0	374
0	6
0	6
0	5
0	3441
71	3788
4	2352
67	2704
64	102
83	13530
15	13672
146	1652
6	132
0	427
9	317
0	10263
3	133
0	372
232	850
5	469
4	736
12	597
75	13
4	67
0	1612
0	194
0	1504
0	2060
0	1950
0	199
0	2065
4	306
40	1932
13	244
20	1909
0	1892
4	120
15	24
0	122
7	30
1	209
0	0
0	0
0	0
0	0
0	0
0	0
22	18
0	2
0	0
0	18
0	0
0	0
0	18
0	0
0	0
0	0
16	2
0	1
0	0
0	2
0	0
2	0
0	641
0	759
1	366
1	46
0	642
0	88
0	20
0	500
0	99
1	78
4	96
0	107
7	18
1	34
10	9
5	0
1	1
0	614
0	439
26	312
0	273
7	458
0	26
1	0
0	0
0	1
0	0
0	461
2	442
0	43
3	29
0	59
0	0
0	474
0	443
6	83
30	83
9	333
0	308
0	131
0	72
0	46
0	0
0	28
2	11
0	75
428	92
0	11
10	22
0	34
18	116
0	24
0	0
0	116
0	9
0	0
0	9
0	9
3	239
84	2254
7	468
9	173
15	1977
1	69
0	2061
0	462
24	1978
15	709
18	3
1	1055
43	1078
18	1076
13	1076
2	257
0	250
2	200
0	154
18	158
0	153
35	50
0	6
14	51
0	2
12	0
0	0
0	8
0	21
0	19
1	18
2	25
0	11
0	1
1	4
2	0
0	0
1	7
1	0
1	1
0	2
424	1422
4	127
0	237
145	237
23	112
5	76
7	18
6	24
0	17
8	111
60	1034
0	140
5	86
7	45
3	141
1	87
0	116
169	821
1	267
0	689
2	687
1	259
32	0
0	5339
0	70
0	5272
0	10
12	1603
15	11
6	2556
0	1634
0	96
1	4
0	5355
3	5170
0	3366
2	500
2	453
13	20
0	31
0	296
0	67
0	0
0	3
0	29
0	0
0	20
0	2
0	141
0	86
0	28
58	38
0	264
0	290
2	266
10	7
2	1184
0	944
7	1081
0	35
5	30
0	929
0	1051
0	794
9	55
0	16
0	15
0	72
0	84
0	148
2	23
11	215
0	81
0	72
4	82
12	193
4	378
0	13
9	383
24	0
0	0
0	67
0	47
0	1774
0	1
0	0
0	10
0	18
0	1
0	22
0	43
0	5
0	22
0	36
0	1690
0	148
0	65
9	1441
0	69
0	102
0	1436
0	124
10	26
19	1222
6	100
0	27
1	60
1	73
0	1774
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	2
0	5
1	6
0	2
0	2
3	2
0	2
0	0
1	3
0	0
2	0
0	0
0	0
0	0
0	571
2	3160
0	385
0	3197
43	4
0	255
27	75
29	99
4	395
6	12
0	0
18	2945
3	1
0	1
16	1905
71	181
1	190
0	453
21	1828
4	1492
0	96
5	26
4	384
4	935
67	1037
377	2430
4	1933
0	342
5	265
1	342
0	476
1	4
0	0
0	8
1	4
0	4
0	4
0	4
0	4
0	2
0	4
0	23
0	1
0	22
0	22
0	18
0	0
0	21
0	16
2	0
0	11
1	0
409	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	204
14	130
4	97
1	4
0	4
0	4
0	11
5	917
8	917
0	4
0	121
0	113
3	96
0	51
0	23
3	6
1	0
0	5255
0	322
22	5055
0	5418
83	679
0	5065
23	5052
1	4465
11	1240
0	0
1	0
0	0
0	0
0	0
22	38
1	0
0	0
0	0
0	0
0	0
0	0
0	10
0	15
0	15
0	13
0	9
0	2
0	9
0	9
0	55
0	455
0	6
1	2
0	455
0	182
0	87
0	209
1	51
0	34
0	209
1	217
6	195
445	10
3	9
20	0
97	0
2	142
2	287
2	708
6	618
13	111
6	251
0	277
2	13
15	55
0	35
6	309
0	91
0	0
7	214
0	154
15	37
3	199
0	130
0	20
0	40
0	43
0	54
10	212
0	158
0	217
1	95
3	20
4	19
0	72
0	64
1	4
0	42
1	67
26	28
0	0
11	3
2067	143
1	75
0	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	2
126	376
867	590
3	38
0	57
5	25
3	46
0	98
0	18
0	8
31	216
0	224
44	6
12	93
16	29
4	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	420
0	370
10	404
9	50
30	205
0	70
1747	437
5	266
0	78
5	1
0	163
0	17
0	140
1	0
0	22
0	20
0	69
2	105
0	0
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	2
150	719
0	682
9	570
11	3
1433	1643
3	1653
0	1354
143	16
9	167
0	276
20	1372
0	1356
6	1480
66	1363
4	1372
7	466
5	446
0	86
1	76
4	47
2176	832
240	871
33	125
3	8
0	5
8	7
0	6
0	6
0	6
0	7
0	5
0	5
0	1
0	2
10	1
5	2
7	1
0	1
0	1
0	7
1	1
0	7
0	10
0	3
0	3
0	3
0	1
0	1
0	3
0	5
0	4
0	3
0	4
0	4
0	3
0	3
0	3
0	5
0	4
0	6
0	9
1	1
0	1
0	4
0	2
0	4
0	5
3	2
0	1
0	2
1	0
3	1
0	1
0	2
0	9
0	6
0	1
0	0
0	5
0	3
0	6
3	1549
1958	15
0	1
1	15
0	12
4	6
0	6
25	79
280	242
2	126
14	7
24	5
2	63
4	10
0	344
0	80
0	378
6	54
1	0
0	82
5	62
29	15735
82	6471
153	14752
4	13199
4	12081
28	675
4628	10059
12	6439
1	3387
162	207
0	131
1	131
4	131
0	4
0	2
0	120
0	168
6	166
13	93
0	113
8	40
4	22
2	2
309	258
1	183
0	262
15	236
0	28
0	25
101	471
15	431
0	9
0	15
0	38
0	12
0	17
0	25
16	178
2	46
0	22
2	353
0	404
1	362
12	360
0	24
6	16
1	8
5	8
139	86
5	86
0	43
66	72
0	8
1	56
0	51
2	31
1	15
378	21
1	21
13500	242
31	234
0	177
4	390
2	172
64	378
0	153
67	412
5	392
0	267
0	28
2	329
117	0
