"C1"	"C2"	"H2"	"H3"	"T1"	"T2"
"ENSG00000105472"	8.68411863597821	8.47356110044122	8.4293353102237	8.51299989162944	8.84812498164519	8.66417878544532
"ENSG00000105479"	7.71451134992655	7.85841864829817	7.6108474406937	7.7818863224232	7.59225728384823	7.838775488353
"ENSG00000105483"	11.4342905600363	11.2911914306807	11.3553467471142	11.2171248464582	11.4540880539438	11.0155807762709
"ENSG00000105486"	10.0448651163033	9.80662386849223	10.6826862030723	10.5102228814393	9.93062232721237	9.83153895160759
"ENSG00000105492"	8.86594227601798	8.81536957307102	9.14623020634308	9.23825351182447	7.92062098094128	8.13102822972512
"ENSG00000105497"	9.36616498412182	9.10034791338818	8.40486384974956	8.76034364828267	8.521057468586	9.02092416518797
"ENSG00000105499"	8.7675592123306	8.37137686516245	8.2404987976529	8.09615677990974	7.67782016914134	8.31637653580477
"ENSG00000105507"	8.7675592123306	9.50525272373029	7.99694831442636	8.02895552914828	8.12936488253315	8.20921391626372
"ENSG00000105509"	6.9271303132048	6.9271303132048	7.24434308567135	6.9271303132048	7.1951579504726	7.06228149653997
"ENSG00000105514"	11.4087890214971	10.8525235211299	10.334250748422	10.7664874647313	11.1393165949563	10.6204162390764
"ENSG00000105516"	9.61394377100867	9.57735090328063	9.78370941720889	9.95068008310268	9.34007606260184	9.04272311967894
"ENSG00000105518"	9.79117582683917	9.73290144322016	9.87102586551832	10.0945145586126	10.3334754956156	10.0001274884657
"ENSG00000105519"	9.98873948401673	9.67547886773534	10.1143963651684	10.0568370857676	9.46529938086522	9.61168208166245
"ENSG00000105520"	10.6092527559448	10.6015345622085	10.0366954781333	10.4730832115971	10.8457092877296	10.7980725375452
"ENSG00000105523"	7.3801413264255	7.28435430418404	7.35867907125452	7.40481488300039	7.30563747497056	7.37375439365787
"ENSG00000105538"	7.3959051099013	7.07327673649076	7.04723244774277	7.10224639600144	6.9271303132048	7.06228149653997
"ENSG00000105552"	8.90545623851431	8.92289347089998	9.64615061739089	9.45449984017161	9.08657883747981	8.71729260507784
"ENSG00000105556"	9.35437990118099	9.32534826976679	9.8789379917326	9.81838479903304	9.7663423853852	10.2550483471951
"ENSG00000105559"	7.55388769090669	7.57552562124112	7.78093466235564	7.70142743551948	7.47714152926669	7.28392751128552
"ENSG00000105568"	11.6091719769008	11.6633652828207	12.4282386020506	12.2963456658881	12.1654456259867	11.9001181507874
"ENSG00000105576"	10.7174567646234	10.8476176951685	11.3065623032762	10.9119704058217	10.4041566186714	10.6745556700258
"ENSG00000105583"	10.2158480770565	10.145599540459	10.7121708660812	10.6952660847463	10.7237303968968	10.5434890324743
"ENSG00000105607"	9.4696597429866	9.24421262728277	9.83756665632682	9.7495091958174	9.33276643990231	9.08823799568837
"ENSG00000105609"	7.55388769090669	7.36408503326395	7.48710024628926	7.33668943130199	7.40877926320005	7.58379216306475
"ENSG00000105610"	7.46764242021328	7.50803382923314	7.24434308567135	7.33668943130199	7.47714152926669	7.49702537278541
"ENSG00000105612"	9.85014131537846	9.98182037915101	10.6699683741131	10.535040607797	10.6562327266025	10.3415584687549
"ENSG00000105613"	7.27017431697541	7.21904989902745	7.26614798917998	7.38875657681301	7.11679054782844	7.35312293483178
"ENSG00000105617"	7.3959051099013	7.13372438639141	7.47437955537939	7.31774796061149	7.28131752942828	7.33140808473064
"ENSG00000105618"	10.1966494665006	10.1504227646479	10.9855783406381	10.9708000106938	10.5233494316016	10.3852372517832
"ENSG00000105619"	9.04235356355924	8.8867019202889	6.9271303132048	8.54057934958736	8.67334058584674	8.58206625103901
"ENSG00000105639"	11.5796958447032	11.3928123314858	12.6050121617992	11.694392950645	11.4852165415283	11.7342282722609
"ENSG00000105640"	14.4607478169933	14.4406799628159	15.331966089422	15.2887218020217	14.7872135709193	14.1776763290269
"ENSG00000105641"	7.69641378197215	7.62159922554634	7.64065669011754	7.5539657511733	7.46090710564621	7.48116592533328
"ENSG00000105642"	7.41113844493681	7.47096833160226	7.19537783046369	7.35477142574821	7.25516100800206	7.43044827479225
"ENSG00000105643"	11.3573393120604	11.7492674661877	12.5591308772421	12.318330412615	11.4404598494069	11.6598312298842
"ENSG00000105647"	9.9328661405933	9.92457180479415	10.1143963651684	10.2912099296595	9.7892826827874	9.8469602667523
"ENSG00000105649"	7.88215920561822	7.7914019290858	8.19634060027138	8.14785306600802	8.12936488253315	7.86646287437133
"ENSG00000105650"	7.66836035046657	7.73075706243122	7.68754835444232	7.6422520701261	7.63030406248194	7.80031121788299
"ENSG00000105655"	8.51296497740805	8.67368603309337	8.87130127380477	9.01471295886393	8.41909260816666	8.50818758072534
"ENSG00000105656"	10.3404939757579	10.323894760442	11.1035192588087	11.0223188339373	10.8605578044189	11.2412442122141
"ENSG00000105662"	10.5112050047602	10.2966615156456	10.5077860706929	10.4140540325983	10.0647372691525	10.0613861151187
"ENSG00000105669"	11.3649383882536	11.4462375055961	12.153459354814	12.0539784721442	12.3071766660899	11.7410097465067
"ENSG00000105671"	9.79832803395213	9.81887821870278	10.5077860706929	10.3180790998648	10.3675175010885	10.0288482416003
"ENSG00000105672"	7.32903253243305	7.38752741941478	7.51167152051912	7.46410086727919	7.37049656564497	7.33140808473064
"ENSG00000105676"	9.6509392307334	9.7285679709105	10.3465665844353	10.3634122840828	10.073333862817	9.62374726024271
"ENSG00000105677"	9.49834282833728	9.56029253925609	9.88549732830305	10.0556047136338	10.0618600178901	9.74260344243598
"ENSG00000105695"	7.1985692147879	7.13372438639141	6.9271303132048	7.10224639600144	7.06128860098886	7.16104832148185
"ENSG00000105698"	12.0240038914367	12.3636277928285	12.5516443184899	12.6142889961739	12.4370301842348	12.5233562665182
"ENSG00000105699"	9.36616498412182	8.69291700974982	9.75956366381721	9.66075916970406	9.02018983314127	8.85698448534945
"ENSG00000105700"	10.9061401838458	10.927882738164	11.5017673667508	11.2579866011558	11.0757808870014	11.1604698524035
"ENSG00000105701"	12.7455472424674	12.8091613514659	13.1626987686933	13.1850132127934	13.3839592593424	12.8560120825333
"ENSG00000105705"	9.71906147008705	9.78803739858256	10.0319882848641	10.0519011001053	10.1044127300923	9.67484137864723
"ENSG00000105707"	7.04866466841335	7.21904989902745	7.04723244774277	7.14153715721444	7.1951579504726	7.19713729525353
"ENSG00000105708"	8.79517117244278	8.89888095401239	8.12358360349509	8.59385700895951	8.35638478135868	8.85340803292307
"ENSG00000105711"	7.68718801568642	8.18631383255101	8.03320970860685	8.14785306600802	7.97743470216913	8.41380881406031
"ENSG00000105717"	8.40430717498602	8.33293744678037	8.47673817877879	8.46412801830118	7.90368280361632	8.24009743841183
"ENSG00000105722"	10.0340591618873	10.211668774911	10.7114411239745	10.345452602145	10.2789773776879	10.3770762024532
"ENSG00000105723"	11.0564678484987	11.1270897391328	11.1980160869909	11.3498665505606	11.3074146054751	11.0155807762709
"ENSG00000105726"	11.1157164258947	10.8816103044449	11.5501509529358	11.5021107701419	11.4519162065345	11.0429702804975
"ENSG00000105732"	9.33049553044483	9.00354817549544	9.53946734906533	9.47151962031466	8.96321592027194	8.84261712856485
"ENSG00000105737"	7.51855076272437	7.57552562124112	7.56878514711521	7.69191062046658	7.61787188779792	7.6101248602121
"ENSG00000105738"	10.6812752493782	10.5991972009047	11.5854985408939	11.420212865372	10.3107204354321	10.5965691565175
"ENSG00000105750"	7.83015229032972	6.9271303132048	7.30594710577076	7.66255269142529	6.9271303132048	7.43044827479225
"ENSG00000105755"	9.46603147889272	9.58940681000003	9.73499007870715	9.57289782948844	9.84922683837488	9.42361623739946
"ENSG00000105767"	7.77452795285244	7.7556060154546	7.66917776273681	7.68226269755937	7.85072389543163	7.65975707543968
"ENSG00000105771"	9.74895035673086	9.69117496123721	10.1287746143953	9.94802020234813	9.41567324122103	9.49583823305072
"ENSG00000105778"	10.585774514898	10.5321436890213	9.99253955122732	9.98221068072066	10.389385882614	10.6045626004789
"ENSG00000105793"	9.39326945375366	9.37120954067392	8.44535799829625	8.78282851798163	9.10120648655361	9.22946271088492
"ENSG00000105808"	11.4549049300052	10.6609985319959	11.3830194344597	10.2195232489252	10.6954560209009	11.5569798538937
"ENSG00000105810"	10.3239062716376	10.4630619665833	9.91143077619591	10.2051827074305	10.4052864881739	10.4577544847803
"ENSG00000105819"	10.364540386007	10.3295619685497	10.3332989291277	10.2595597775779	10.3675175010885	10.393351633022
"ENSG00000105821"	9.4696597429866	9.49500269868024	8.98074815637423	9.56414569972807	9.48508979628362	10.031837572265
"ENSG00000105825"	7.09895510112587	7.18004759407912	6.9271303132048	7.17463029548919	7.06128860098886	7.06228149653997
"ENSG00000105829"	8.99400833135111	9.1511759029525	8.7044943353806	8.44736063424617	8.51172886080735	8.73711918813611
"ENSG00000105835"	10.7599869911076	9.9980119202607	10.6171522658433	10.5411780058852	13.130875889653	13.78340215228
"ENSG00000105849"	9.07928645339569	9.06887568559371	8.51103949967835	9.21343895560999	9.29309478401242	9.57483742984993
"ENSG00000105851"	11.286074935045	11.4763504798217	11.0873333593964	10.7806111856991	11.4691997845656	11.4946502601158
"ENSG00000105854"	8.68411863597821	8.8110442551088	7.69655461305417	7.97011227735708	8.24308163865996	8.42924428585855
"ENSG00000105855"	7.89643734954463	7.45140451068179	7.28661008946782	7.59966239544503	7.53757823634751	8.10353724997024
"ENSG00000105866"	9.7753101279708	9.95809729043244	9.41087762240784	9.84156341039467	9.64944727146082	9.61772790359722
"ENSG00000105875"	9.32848587551415	8.762443843859	8.90160244945776	9.33936782643663	8.94364834584878	9.14940661613031
"ENSG00000105877"	7.04866466841335	7.21904989902745	7.13503344358809	7.05099406615827	7.06128860098886	6.9271303132048
"ENSG00000105879"	10.2158480770565	9.84106801568312	10.1210507212428	10.2402241283397	9.77874193525401	9.83326088900487
"ENSG00000105887"	13.1568444986357	13.3070340949709	12.2973886807907	12.6610415791674	13.431908933066	13.5583935336071
"ENSG00000105889"	7.2481126326422	7.31281322988597	7.19537783046369	7.10224639600144	7.06128860098886	7.48116592533328
"ENSG00000105926"	8.84571083479663	9.23800170922618	9.17077789720233	8.55220169892057	8.2249874281661	8.11048288738996
"ENSG00000105928"	7.41113844493681	7.47096833160226	7.47437955537939	7.38875657681301	7.77424995855362	7.65975707543968
"ENSG00000105939"	12.2777173509975	12.1571182764851	12.015777451973	12.0072037261966	12.1900569366704	12.189944837003
"ENSG00000105948"	7.69641378197215	7.71800921844423	7.51167152051912	7.46410086727919	7.80380573225311	7.54203241982465
"ENSG00000105953"	12.0717389900538	12.1316078386341	12.7969206199706	12.6753709515873	12.3799963901592	12.2560990984476
"ENSG00000105963"	10.3071220739853	10.5815437000837	11.7986362550364	11.5065762161911	11.7355372328964	11.2187186625864
"ENSG00000105967"	10.6643804306825	10.3096267643998	8.74527273004185	9.37817459071738	10.7146706727602	11.6177027666232
"ENSG00000105968"	11.2975388510063	11.3401147161848	11.9180828929151	11.7303286476151	11.4595033577141	11.4080514107487
"ENSG00000105971"	8.44577594277767	7.52566345039713	7.43421341396943	7.7986537038037	8.09533333494262	7.68325657116681
"ENSG00000105974"	7.44020133047619	7.28435430418404	7.99076253526383	7.80690362456954	7.57904525693589	7.52742596114177
"ENSG00000105976"	7.13750978959305	7.18004759407912	7.16712712468162	7.20375919209423	7.22668705664235	7.06228149653997
"ENSG00000105982"	7.3801413264255	7.43104732903533	7.24434308567135	7.23006963960417	7.11679054782844	7.19713729525353
"ENSG00000105983"	9.56075662535193	9.90940966351219	9.5954596705945	9.6558398871688	9.59614960981329	10.1588127930179
"ENSG00000105991"	7.46764242021328	7.43104732903533	7.68754835444232	7.57724249931739	7.66625139290272	7.77016826980388
"ENSG00000105993"	11.2459867776357	11.3282149813337	11.4707330240218	11.6242374756357	11.8119874216234	11.6574431821142
"ENSG00000105997"	7.22438939502796	7.25336786293885	7.16712712468162	7.47788552741546	7.30563747497056	7.11819318982542
"ENSG00000106003"	11.7917249160501	11.6544300852735	12.1922443923982	11.9821131449258	11.8663656585879	12.0052227468812
"ENSG00000106004"	7.09895510112587	7.21904989902745	7.22089644461561	7.31774796061149	7.40877926320005	7.28392751128552
"ENSG00000106009"	10.1011345041082	9.91511475930398	10.2388102197666	10.3514644735391	10.1592202720589	9.74993178344882
"ENSG00000106012"	9.70539799221779	9.65044709019418	9.9456946014781	9.78287615916679	9.92587009850698	9.5644247142327
"ENSG00000106018"	7.44020133047619	7.95930268210634	7.98453419655702	8.13092159514968	7.40877926320005	7.57019288989522
"ENSG00000106028"	9.65569227265353	9.6319522891155	9.94318512586177	9.92385094670339	9.96189790367646	9.57483742984993
"ENSG00000106034"	9.00433779931746	8.59869786294433	8.0030922833186	8.22847897336045	8.93705864654058	9.77168723889644
"ENSG00000106049"	8.95718713793753	9.01835298933904	9.15967651871405	9.1117054510659	9.00774500862662	9.05501702105781
"ENSG00000106052"	11.5500194203101	11.4877180760833	10.4173999089898	11.4016281754027	11.8466784342783	12.2916142736656
"ENSG00000106066"	12.6664196816175	12.292761145044	11.8068244984065	11.8503531742905	12.6263357062337	13.4450168915419
"ENSG00000106069"	9.30822205845521	9.56762928207376	8.88791918037929	8.81425792769508	9.55113855210008	9.71664454176066
"ENSG00000106070"	8.52061697085219	8.25167857627943	8.05082191790176	8.06009392133837	8.521057468586	8.79098983058542
"ENSG00000106077"	8.40852388970577	8.46200998830422	8.69809794057811	8.60864687060269	8.59311266088761	8.52240200435512
"ENSG00000106078"	7.42588998391138	7.25336786293885	7.13503344358809	7.17463029548919	7.28131752942828	7.06228149653997
"ENSG00000106080"	8.43349539268635	8.57787617021622	7.91297410526042	7.96333106249007	7.96953867437662	8.595414438471
"ENSG00000106086"	9.019678507946	9.20968767469368	8.49592087852565	8.33177010624619	8.82306826974394	8.85340803292307
"ENSG00000106089"	7.77452795285244	8.25167857627943	8.09624510310461	8.28872822219142	8.13603155396132	8.22167839835606
"ENSG00000106100"	9.70844600677511	9.75862142819084	9.87630559916686	9.88957382998409	9.94007861553957	9.69590102814509
"ENSG00000106105"	10.4772554943592	10.2345352451506	10.609332817416	10.5859603426667	10.6722389389613	10.2815609015528
"ENSG00000106123"	9.57256880732427	8.9619345011346	9.73644770995668	9.12881188511108	8.6692493013293	8.99875125484551
"ENSG00000106125"	7.54234751845222	7.31281322988597	7.7483312846171	7.63186430301615	7.1951579504726	7.22889764453363
"ENSG00000106144"	10.8318417160165	10.7051105075996	10.3218269517649	10.346456352722	10.1058092291198	9.99093424208167
"ENSG00000106153"	11.45757209338	11.5967083639193	12.4739169274453	12.148922109597	12.2561913021684	11.7880424380053
"ENSG00000106178"	7.3801413264255	7.33926873702735	7.48710024628926	7.33668943130199	7.40877926320005	7.8481094661366
"ENSG00000106211"	9.44774343728924	9.19369250227132	9.71737775131642	9.37414189987364	9.39250069419822	9.26644702448485
"ENSG00000106236"	7.2481126326422	7.13372438639141	7.04723244774277	7.31774796061149	7.11679054782844	7.16104832148185
"ENSG00000106244"	10.9636728895854	10.9426737940318	11.7202400611265	11.6002100769562	11.4150412116103	10.9085406953712
"ENSG00000106245"	9.66200427612039	9.91131395131898	10.5484596465842	10.4273852183	10.3973584509042	10.0643070829527
"ENSG00000106246"	8.98881235396263	9.3195040127955	9.53103658697566	9.37212102433588	9.33032103565271	8.94325528514297
"ENSG00000106261"	11.3734395744221	11.3169244436893	10.0118047503048	10.1839579832407	10.4420766261312	10.6005714830187
"ENSG00000106263"	11.6805134383512	11.627857340457	12.3783222517817	12.2444169945485	11.9783963871429	11.605365105927
"ENSG00000106266"	9.27095620725562	9.10379846066794	9.85104689204205	9.94535525680341	9.69140027954978	9.63372136289127
"ENSG00000106268"	8.6807923828196	8.83252242423259	9.50024756807167	9.52314913500882	9.24440356501187	8.93320708579198
"ENSG00000106290"	9.91592195917577	9.75436777031526	10.4702447908605	10.4940369576149	10.2145641736248	9.61571558221289
"ENSG00000106299"	8.84279382871653	8.99608154177606	8.55885437083796	8.8080353021277	8.82306826974394	9.47591053700081
"ENSG00000106302"	7.04866466841335	6.9271303132048	6.9271303132048	6.9271303132048	7.42678462730346	7.41231338145677
"ENSG00000106305"	8.97309719803031	9.01835298933904	9.24598373393371	9.26480621229316	9.27536187325664	8.88173903602946
"ENSG00000106327"	6.9271303132048	7.6362450197589	6.9271303132048	6.9271303132048	7.32845497618809	7.49702537278541
"ENSG00000106328"	7.13750978959305	7.25336786293885	7.19537783046369	7.05099406615827	7.11679054782844	7.11819318982542
"ENSG00000106330"	8.86019501952316	8.81967993366598	9.2563880089417	9.23377610974572	8.99833197407193	8.72526185902056
"ENSG00000106333"	7.3801413264255	7.13372438639141	7.46134130882383	7.40481488300039	7.39004730261577	6.9271303132048
"ENSG00000106336"	7.55388769090669	7.54276069270969	7.44796161795264	7.59966239544503	7.15933230377138	7.22889764453363
"ENSG00000106341"	7.36378959604546	8.01468948255241	7.93967613936182	7.44993580891132	8.00834509485356	7.52742596114177
"ENSG00000106344"	10.4648680510595	10.3366142560237	10.1859215178625	10.0812603559032	9.98185869750576	10.3246740185775
"ENSG00000106346"	9.84738935746548	9.79632875644973	10.1859215178625	9.8242157384227	9.71744901677321	10.131259994224
"ENSG00000106348"	11.5657582634004	11.2796048230697	11.6430549705651	11.6924352645028	11.8516255386474	11.6545722823147
"ENSG00000106351"	9.13628734127522	9.35133727859927	9.67691030152085	9.72316409558715	9.39016144385961	7.92769858406297
"ENSG00000106355"	8.78908816866782	8.94256325666715	8.98330382591415	9.42175741595469	9.0108674794517	8.85698448534945
"ENSG00000106366"	7.78272230192481	8.16356134473724	7.63087138013203	7.72923786936093	7.79407877912528	7.96891812972413
"ENSG00000106367"	8.85731151295917	8.95422118567292	9.42922849399769	9.33729403845358	9.48508979628362	9.03653219947337
"ENSG00000106384"	7.29087696561432	7.28435430418404	7.13503344358809	7.23006963960417	7.22668705664235	7.22889764453363
"ENSG00000106392"	10.3844289953201	10.5049122559987	9.40346705140024	10.1382027566888	10.7300381725348	10.8898959303007
"ENSG00000106397"	10.2232443013299	10.3686104160762	10.6022584463349	10.5757502279267	10.5592713516504	10.3210295995748
"ENSG00000106399"	8.49360983570588	8.59352675326575	9.16634855429376	9.21343895560999	8.75239887086079	8.84982136653415
"ENSG00000106400"	10.0097439630774	10.0523945615004	10.6155918040571	10.6318428023008	10.6982168580206	10.1326505006863
"ENSG00000106404"	9.33049553044483	9.4100969785493	9.45629734243404	9.37414189987364	8.7447193076028	8.74104626108367
"ENSG00000106415"	9.61720054816015	9.49242810437205	9.16634855429376	9.40607115751714	9.13565991394011	9.17477443955299
"ENSG00000106443"	9.97372101678377	9.88635337584927	9.27899560078993	9.7495091958174	9.74482470322058	9.70348018034188
"ENSG00000106459"	9.87060960613456	9.69784763779919	10.6148109320963	10.4443434902024	10.0283411338966	9.38839108757175
"ENSG00000106460"	10.3434011713302	9.93209165180864	8.90160244945776	9.61753015621119	9.70262417419162	9.62174373366102
"ENSG00000106462"	8.97045919995772	8.78918913829008	9.33682827331002	9.0968628228363	8.80118348068443	9.03031155507684
"ENSG00000106477"	8.73613650900896	8.65905915036463	8.7266208177165	8.55220169892057	8.51640257702352	8.53644403355243
"ENSG00000106479"	10.5734770734735	10.579173286133	10.3920495524405	10.4703272072982	10.041552624745	10.0715830628348
"ENSG00000106484"	8.35241184818415	8.81967993366598	7.95272622250417	8.06009392133837	8.0883814806677	8.13778232041844
"ENSG00000106524"	9.08896081844471	9.27786459427165	8.43737515102454	8.83274166789644	8.90019258922795	8.79849750371187
"ENSG00000106526"	7.75786922948519	7.74328599271993	7.81220673596921	7.8699996197897	7.70039346640593	7.65975707543968
"ENSG00000106537"	8.7675592123306	8.6785225136752	8.64901613975824	8.62325472987939	8.45902174837103	8.595414438471
"ENSG00000106546"	11.7228619708006	11.2382990823027	10.1667716504392	11.2526760477368	12.5063335758044	12.5251892492644
"ENSG00000106554"	9.58261314627595	9.79426055108564	10.1143963651684	10.1088327371171	10.1565299234372	10.1656176837638
"ENSG00000106560"	11.2643937336235	10.9870436285766	9.98402707890222	10.6858119096675	11.1134139298424	10.9069290200399
"ENSG00000106565"	11.2820659345184	10.6843272518836	10.2799388196917	11.6035481606099	11.8659582421902	12.1073782536716
"ENSG00000106571"	7.1985692147879	7.40979626991109	7.16712712468162	7.37209879408873	7.15933230377138	7.52742596114177
"ENSG00000106588"	10.3626316081158	10.3295619685497	10.5319983299924	10.7416199504113	10.8784991321566	10.8213730740167
"ENSG00000106591"	9.68696739529522	9.57492695347717	9.43286903084779	9.63097653836105	9.59614960981329	9.60966088433583
"ENSG00000106603"	9.51421565980262	9.59419967059541	10.0130000856927	9.87702515912859	9.944782897725	9.70348018034188
"ENSG00000106605"	10.3919328749075	9.99263549025592	10.5027247817136	10.8442654166109	11.7983860408333	10.9053155276904
"ENSG00000106608"	9.76511854131574	9.62026557002234	10.1859215178625	10.0041232459749	9.60617667756922	9.26904989523457
"ENSG00000106609"	11.3582913978422	11.4001852150565	11.8401171090221	11.6932186586321	11.5363280932308	11.4384293390963
"ENSG00000106615"	9.86925436217114	9.75862142819084	9.78933025474881	10.0739778109605	10.1805603196489	10.242246508503
"ENSG00000106617"	10.3375808054626	10.1931053097109	10.0634599680586	10.3424370791814	10.7336301447591	10.3355513729434
"ENSG00000106624"	9.04235356355924	8.89888095401239	10.1099425961356	9.81692323784755	8.24904374890293	8.40861594041786
"ENSG00000106628"	9.4696597429866	9.42100529903342	9.91656018820671	10.0800492137876	9.55321690654923	9.14940661613031
"ENSG00000106633"	7.13750978959305	7.07327673649076	7.22089644461561	7.38875657681301	7.11679054782844	6.9271303132048
"ENSG00000106635"	10.0709350256927	10.2420759219509	11.1797134030589	10.9367219094889	10.8256683594982	10.880070922019
"ENSG00000106636"	10.4415723923533	10.5850919421679	11.4634086387668	11.3508606487508	11.1819118352231	10.7919691405119
"ENSG00000106638"	9.21740800247962	9.01097181095812	9.6784304273938	9.48088382498784	9.27790959681257	9.72968482662542
"ENSG00000106665"	10.2503820270589	10.4370852091038	10.2829018041991	10.419782728541	10.2590833449926	10.5476431010498
"ENSG00000106682"	12.6275323176465	12.4213389827596	13.5892725495257	13.375712861645	13.2701320962806	13.1566766231279
"ENSG00000106683"	10.9048350436567	10.7698616478318	11.3971108397586	11.2328543854593	11.136611924365	11.3333701865936
"ENSG00000106686"	7.63910298735162	7.45140451068179	7.53519939960332	7.46410086727919	7.42678462730346	7.43044827479225
"ENSG00000106688"	7.16998407092075	6.9271303132048	7.44796161795264	7.10224639600144	6.9271303132048	6.9271303132048
"ENSG00000106692"	9.04982458771879	9.1140958419377	8.08509007747463	8.53276618000642	8.41400018829501	9.31505513866431
"ENSG00000106701"	8.40430717498602	8.11643848968548	7.57957264869802	7.6105775910895	8.0672184389107	7.93609903593019
"ENSG00000106714"	8.00289954991354	7.21904989902745	7.51167152051912	7.44993580891132	7.40877926320005	7.44792762624674
"ENSG00000106723"	9.98873948401673	10.2024175435286	9.72767882008791	9.74026803057478	9.97880625520226	10.1368138067544
"ENSG00000106733"	9.77965514566074	9.38522679050942	9.12350954346289	9.4237054827351	9.18570389376824	9.09418826186312
"ENSG00000106771"	10.8040923366272	10.6832249671014	10.342788480534	10.2434651527993	10.4639186683704	10.3499258653275
"ENSG00000106772"	7.53057321600934	7.54276069270969	7.13503344358809	7.69191062046658	8.72530739028044	7.71708255328035
"ENSG00000106780"	12.6517657798056	12.3626004105503	11.0629921160161	11.2323148474634	12.4163233001009	12.4835073045671
"ENSG00000106785"	11.9602989824975	11.5984566739825	12.2256951737749	11.9209191072867	12.0060178170412	11.3512251336397
"ENSG00000106789"	9.51946583693071	9.58459715306052	9.92803300246464	9.52314913500882	9.14694627501218	9.21870408795881
"ENSG00000106799"	10.6690079850851	11.1980800001563	9.85640267814678	10.1624092130154	10.7549943016268	10.7867168311621
"ENSG00000106803"	10.099984891071	10.19466161985	10.6434220825232	10.5411780058852	10.6476855718406	10.3991193463769
"ENSG00000106804"	8.31180641446664	8.23034704746555	7.79672790717152	7.70142743551948	7.77424995855362	9.03963135562311
"ENSG00000106809"	7.16998407092075	6.9271303132048	7.13503344358809	7.10224639600144	7.1951579504726	7.06228149653997
"ENSG00000106829"	11.0050501684372	10.9166882802202	10.8196459772138	10.8792089494554	11.3616571267355	11.3345674464
"ENSG00000106853"	7.51855076272437	7.36408503326395	7.35867907125452	7.50442208561609	7.61787188779792	7.58379216306475
"ENSG00000106868"	10.6307695170377	10.7965926651556	10.7245197507102	10.7093309540883	11.0210841186445	10.9922226989859
"ENSG00000106948"	13.8083458015596	13.8464589922859	14.9857145386422	14.7326198273144	13.6965972492349	13.9250568943566
"ENSG00000106952"	10.4224737805142	10.1695523690503	10.1859215178625	10.2107155421643	10.6600150836372	11.2994351582035
"ENSG00000106976"	7.94460884158208	8.63927567082258	7.73147956281185	7.9071092036837	8.09533333494262	8.68077091576162
"ENSG00000106991"	10.1497006595402	9.99083875598777	10.1166179788741	10.4536780182882	10.2765058659673	10.2293276949252
"ENSG00000106992"	8.89988641479185	9.16440446016614	8.75755170133414	8.72081566928168	7.89508578129589	8.75663014189151
"ENSG00000106993"	8.70388671221685	8.66883010010101	8.47286270402438	8.50499775085254	8.50703613934171	8.79849750371187
"ENSG00000107014"	7.31044090925233	7.45140451068179	7.26614798917998	7.20375919209423	7.15933230377138	7.11819318982542
"ENSG00000107020"	8.38298006559636	8.50752998191141	8.63220026211882	8.79234115834996	8.55763967950557	8.38228142137572
"ENSG00000107021"	10.0638728657187	10.3281472899616	10.7281315420092	10.6570676276779	10.0931905819015	10.1130574018896
"ENSG00000107036"	11.0588150512224	11.2194681720058	9.92039493076757	10.2488504056201	11.1930167969411	11.9927806381313
"ENSG00000107077"	10.7921337561576	11.0910614287952	10.9011857521542	10.7746813631965	10.9876856036633	11.0058317795089
"ENSG00000107099"	13.1997527452837	13.2539295243743	12.833918938112	12.7432569867728	13.4924921534437	13.7711011615467
"ENSG00000107104"	8.44577594277767	7.6362450197589	8.34557078325482	7.7818863224232	8.03824594383101	7.43044827479225
"ENSG00000107130"	7.2481126326422	7.50803382923314	7.46134130882383	7.69191062046658	7.28131752942828	7.59709706530218
"ENSG00000107140"	9.95088704197164	10.1774471048067	10.0840563258561	10.4922270995269	10.1605635243123	9.69209580762338
"ENSG00000107147"	6.9271303132048	7.33926873702735	7.24434308567135	7.23006963960417	7.30563747497056	7.30842467287679
"ENSG00000107164"	10.4613088640009	10.5223015385645	10.0022052265824	10.2129226221757	10.3464843822887	10.4230910654354
"ENSG00000107175"	8.88019672387854	8.99233192839701	9.17298700505278	9.26041734333129	9.17749399635469	9.02092416518797
"ENSG00000107185"	10.676687376152	10.8016764147058	11.0118504156671	11.0002845639044	10.3651958336553	10.3945070522608
"ENSG00000107186"	6.9271303132048	7.28435430418404	6.9271303132048	6.9271303132048	7.06128860098886	7.16104832148185
"ENSG00000107201"	10.8543363631135	10.2879515908905	9.13491900007358	9.8501568765584	11.2522918454855	9.72038289164946
"ENSG00000107223"	11.6305940091848	11.7757691582141	12.496646038797	12.3837965150621	12.223185601487	11.6588764864128
"ENSG00000107242"	8.47788725299735	8.34590174273856	8.58027918718766	8.22847897336045	8.42920848104795	8.56403005052504
"ENSG00000107249"	7.67783844287429	7.50803382923314	7.34186689077317	7.72008667650668	7.22668705664235	7.19713729525353
"ENSG00000107262"	10.5180699720134	10.5492053769502	10.866246362117	11.0421721627157	11.1897595438993	10.5985717248797
"ENSG00000107263"	12.5675717336206	12.9840867506712	14.1760105192972	13.782151931252	13.1487225017812	13.2899854246305
"ENSG00000107281"	9.58261314627595	9.3824349641301	10.3352019289214	9.83002234781522	9.944782897725	9.50241655190488
"ENSG00000107282"	7.55388769090669	7.85841864829817	7.85691374275342	7.6105775910895	7.42678462730346	7.54203241982465
