Gene_ID,C1,C2,H2,H3,external_gene_name
ENSG00000000003,5.50517859,5.16683969,5.342961124,5.369657812,TSPAN6
ENSG00000000419,8.815377794,9.013570114,8.730872265,8.691045214,DPM1
ENSG00000000457,8.875789568,8.831422665,8.468234519,8.155981849,SCYL3
ENSG00000000460,7.592932543,7.422808683,7.096996611,7.059516984,FIRRM
ENSG00000000938,13.42781654,13.54902939,13.44654434,13.57293704,FGR
ENSG00000000971,7.495858113,7.643329673,5.79103393,6.710284991,CFH
ENSG00000001036,9.411307611,9.376671259,8.976272888,9.220975951,FUCA2
ENSG00000001084,9.211272922,9.631815922,9.018612929,9.26354551,GCLC
ENSG00000001167,9.806756883,9.946372717,9.334220016,9.165513936,NFYA
ENSG00000001460,6.713253895,6.600604481,7.359949031,6.984148454,STPG1
ENSG00000001461,9.895895109,9.778392866,10.59278084,10.48792034,NIPAL3
ENSG00000001497,9.855884181,9.802613523,10.48131413,10.32716924,LAS1L
ENSG00000001561,8.318510411,8.739785626,7.712760694,8.550159632,ENPP4
ENSG00000001617,4.398995776,4.398995776,4.827147859,4.839608709,SEMA3F
ENSG00000001629,9.974511921,10.10484477,9.023818834,9.620798297,ANKIB1
ENSG00000001630,7.925700434,8.50584977,8.470782993,8.202291603,CYP51A1
ENSG00000001631,9.876028486,9.752295841,8.367869968,8.887507941,KRIT1
ENSG00000002016,8.405861253,8.09314202,7.130266906,6.984148454,RAD52
ENSG00000002330,8.076802714,8.491858452,8.952807187,8.998152172,BAD
ENSG00000002549,11.17242014,10.62519503,11.22008509,10.75681352,LAP3
ENSG00000002587,5.708359341,5.700144503,6.409418379,5.726876207,HS3ST1
ENSG00000002726,5.912424467,5.472794797,4.827147859,4.759218087,AOC1
ENSG00000002745,5.554120025,5.435357664,5.752306061,5.564841767,WNT16
ENSG00000002746,5.50517859,5.266818473,5.093993946,5.196382951,HECW1
ENSG00000002822,9.685886128,10.01259947,10.7713108,10.7997191,MAD1L1
ENSG00000002834,12.64813511,12.72717363,13.41648032,13.34380745,LASP1
ENSG00000002919,9.568162876,9.340131808,9.713695834,9.398400885,SNX11
ENSG00000002933,10.01573122,9.251774122,8.378772185,9.952801169,TMEM176A
ENSG00000003056,11.97752177,11.87534963,12.07487309,11.96025542,M6PR
ENSG00000003096,5.27719126,5.355334123,5.049877443,4.907120989,KLHL13
ENSG00000003137,4.747943955,4.692146444,4.398995776,4.839608709,CYP26B1
ENSG00000003147,6.392804383,6.087241858,5.966473516,5.974560045,ICA1
ENSG00000003249,6.358247313,6.259115224,6.464634387,6.261499392,DBNDD1
ENSG00000003393,8.411147633,9.07575003,7.800980813,8.145859773,ALS2
ENSG00000003400,10.81032964,10.6922859,10.2428277,10.26650328,CASP10
ENSG00000003402,12.49164637,12.84925772,12.8847564,12.86661961,CFLAR
ENSG00000003436,8.426890659,8.877826753,7.623292584,8.145859773,TFPI
ENSG00000003509,8.307206774,7.941312695,7.451593604,7.276222677,NDUFAF7
ENSG00000003756,12.1482673,12.18283739,11.36603546,11.31672169,RBM5
ENSG00000003987,4.398995776,4.398995776,4.398995776,4.398995776,MTMR7
ENSG00000004059,10.69415497,10.91960245,11.51003191,11.46714125,ARF5
ENSG00000004139,9.442531619,9.620638177,10.32865117,10.03876197,SARM1
ENSG00000004142,9.633872192,9.627036076,10.72844184,10.5044319,POLDIP2
ENSG00000004399,11.47109744,11.63878855,11.54208197,11.92193319,PLXND1
ENSG00000004455,10.97140871,10.82682853,11.55080983,11.37030629,AK2
ENSG00000004468,9.608864609,9.436189777,11.13817803,10.23360157,CD38
ENSG00000004478,9.597352415,9.976739668,10.21885016,10.23042856,FKBP4
ENSG00000004487,10.08493902,10.37560459,10.31316475,10.26727758,KDM1A
ENSG00000004534,11.91980788,11.61043254,10.76356355,10.93741199,RBM6
ENSG00000004660,8.099951587,8.111604805,8.162251607,8.370947978,CAMKK1
ENSG00000004700,10.06669478,9.860763599,8.559633989,9.666141871,RECQL
ENSG00000004766,8.789267698,8.533429157,6.7279901,7.996043616,VPS50
ENSG00000004776,4.398995776,4.692146444,4.749005772,4.654041345,HSPB6
ENSG00000004777,8.610338689,8.763248899,8.196587876,8.228095207,ARHGAP33
ENSG00000004779,8.530071614,8.351644758,9.160848365,9.140348917,NDUFAB1
ENSG00000004799,8.998278734,8.234558386,7.337483114,7.424738873,PDK4
ENSG00000004809,5.842560606,6.9573816,5.429552008,5.304821121,SLC22A16
ENSG00000004838,6.298461872,6.486664136,5.626691712,5.683162081,ZMYND10
ENSG00000004846,5.554120025,5.508754055,5.372810532,5.23427294,ABCB5
ENSG00000004848,4.398995776,4.398995776,4.646792922,4.654041345,ARX
ENSG00000004864,8.043066666,8.242948576,7.659762943,7.31942607,SLC25A13
ENSG00000004866,7.449885658,8.226118629,7.627903277,7.648293004,ST7
ENSG00000004897,9.6054206,9.536471986,8.891460846,9.126745394,CDC27
ENSG00000004939,9.452790961,7.038509127,7.035002711,7.355420156,SLC4A1
ENSG00000004948,4.891294839,4.692146444,4.398995776,4.759218087,CALCR
ENSG00000004961,8.106497092,7.88329001,8.3318529,8.262830895,HCCS
ENSG00000004975,9.248567424,9.479267908,10.05921725,9.87058986,DVL2
ENSG00000005001,4.398995776,5.050089326,4.827147859,4.966374418,PRSS22
ENSG00000005007,11.44309252,11.17929172,12.08464664,11.80632215,UPF1
ENSG00000005020,10.81132589,10.73878814,10.07182246,9.761582199,SKAP2
ENSG00000005022,11.37296849,11.3766968,12.18973531,11.90735784,SLC25A5
ENSG00000005059,10.09724721,9.633405686,10.74322373,10.59725684,MCUB
ENSG00000005075,9.124050355,9.330360012,9.959635859,9.85830616,POLR2J
ENSG00000005100,8.980646328,9.085081981,8.613646117,8.305852964,DHX33
ENSG00000005102,6.369871356,5.435357664,6.598041135,6.103846575,MEOX1
ENSG00000005108,4.825852101,4.692146444,4.398995776,4.907120989,THSD7A
ENSG00000005156,9.07006073,9.721239658,9.787912526,9.492845009,LIG3
ENSG00000005175,8.978871135,8.39366427,7.673199959,8.527002189,RPAP3
ENSG00000005187,6.730907862,6.83728972,6.453779748,6.756926099,ACSM3
ENSG00000005189,5.767948837,5.67068966,5.982604619,5.789214604,REXO5
ENSG00000005194,8.985958793,8.914947736,9.697514916,9.557608788,CIAPIN1
ENSG00000005206,10.72514527,10.59371013,11.10300326,11.0733152,SPPL2B
ENSG00000005238,10.23654774,10.15549596,10.09835075,10.29335924,ATOSB
ENSG00000005243,6.113854455,5.756661627,6.398083118,5.991525484,COPZ2
ENSG00000005249,11.44950519,12.19714151,9.004637661,10.2216666,PRKAR2B
ENSG00000005302,11.4628797,11.29423126,10.31245685,10.47725286,MSL3
ENSG00000005339,12.00955523,12.42037497,12.57678757,12.20573001,CREBBP
ENSG00000005379,9.876980751,11.28465815,11.33675047,11.1512893,TSPOAP1
ENSG00000005381,8.821336388,7.833987487,9.589417701,8.265947213,MPO
ENSG00000005436,7.829852049,8.064991587,7.618666764,7.794310592,GCFC2
ENSG00000005448,7.616189931,7.966923405,9.006392016,8.785069091,WDR54
ENSG00000005469,7.666044748,7.788676241,6.796915655,6.756926099,CROT
ENSG00000005471,6.649548993,6.486664136,5.401645339,5.589664031,ABCB4
ENSG00000005483,11.53067746,11.3686115,10.83331587,11.27576229,KMT2E
ENSG00000005486,9.375351769,9.23301296,10.53083987,10.30471756,RHBDD2
ENSG00000005513,6.085029684,5.861448093,5.982604619,6.00824571,SOX8
ENSG00000005801,9.005271592,8.853446694,8.356884051,8.716271877,ZNF195
ENSG00000005810,11.92165403,11.871316,10.55856548,11.30997538,MYCBP2
ENSG00000005812,10.18366345,9.911427269,9.163994451,9.364042859,FBXL3
ENSG00000005844,13.57642268,14.1647278,14.59612698,14.39743872,ITGAL
ENSG00000005882,8.460418157,8.613119981,9.893949105,9.669661578,PDK2
ENSG00000005884,8.043066666,7.322271316,8.408332019,7.325489989,ITGA3
ENSG00000005889,10.2775015,10.14216202,8.904694311,9.377023388,ZFX
ENSG00000005893,11.273107,10.9807925,10.3809051,10.21204698,LAMP2
ENSG00000005961,11.45142344,13.38802225,10.71778981,11.77427858,ITGA2B
ENSG00000005981,4.747943955,4.812866393,4.398995776,4.759218087,ASB4
ENSG00000006007,10.07169342,10.17308486,10.65552348,10.26650328,GDE1
ENSG00000006015,9.853950909,9.855325491,10.43653838,10.50114467,REX1BD
ENSG00000006016,4.646039361,4.398995776,4.892785685,4.398995776,CRLF1
ENSG00000006025,9.744460974,10.00279589,10.74584749,10.65873494,OSBPL7
ENSG00000006042,5.748457478,5.435357664,5.401645339,5.513183446,TMEM98
ENSG00000006062,10.3423555,10.17962576,11.0910851,10.86408,MAP3K14
ENSG00000006071,4.646039361,5.050089326,5.174203067,5.156401105,ABCC8
ENSG00000006118,4.948745054,4.692146444,4.892785685,4.839608709,TMEM132A
ENSG00000006125,11.65851049,11.67047198,12.26902185,11.8617021,AP2B1
ENSG00000006194,9.503019197,9.312601868,9.788931009,9.718055423,ZNF263
ENSG00000006210,4.948745054,4.692146444,4.950405935,5.113974075,CX3CL1
ENSG00000006282,9.619147507,8.006964955,10.30820216,10.26107154,SPATA20
ENSG00000006283,4.646039361,4.398995776,4.398995776,4.398995776,CACNA1G
ENSG00000006327,5.929230316,5.609083847,6.8544515,5.589664031,TNFRSF12A
ENSG00000006432,8.056657093,7.516605454,8.718072001,7.957923565,MAP3K9
ENSG00000006451,9.054977638,8.80623519,8.590412124,8.785069091,RALA
ENSG00000006453,5.340181498,5.266818473,5.246219225,5.019741727,BAIAP2L1
ENSG00000006459,10.89922025,11.04068986,9.610313431,9.97002784,KDM7A
ENSG00000006468,4.891294839,5.111051869,4.749005772,4.907120989,ETV1
ENSG00000006530,8.896629715,9.430713261,9.719049343,9.241629635,AGK
ENSG00000006534,10.47904509,10.46755463,10.03624633,10.45159677,ALDH3B1
ENSG00000006555,8.018966834,8.891194593,8.554839698,8.622331397,TTC22
ENSG00000006576,9.330150225,9.207611455,8.622835347,9.051337171,PHTF2
ENSG00000006607,8.426890659,9.094353777,9.157695385,8.572948939,FARP2
ENSG00000006625,7.616189931,7.597957657,7.237740719,7.50682323,GGCT
ENSG00000006634,7.643601615,7.811512911,7.532694021,7.988500879,DBF4
ENSG00000006638,7.639069837,7.811512911,7.477444552,7.501497869,TBXA2R
ENSG00000006652,9.280605751,9.280480571,8.683369177,8.889524324,IFRD1
ENSG00000006659,4.747943955,4.398995776,4.749005772,4.398995776,LGALS14
ENSG00000006695,8.619493172,8.547022367,8.872341955,8.988780169,COX10
ENSG00000006704,5.805897013,5.783825757,6.174328073,5.809212107,GTF2IRD1
ENSG00000006712,9.722376136,9.781263575,10.42414118,10.17950996,PAF1
ENSG00000006715,10.24763206,10.12305864,8.972687617,9.196770513,VPS41
ENSG00000006740,5.340181498,5.508754055,5.211092324,4.839608709,ARHGAP44
ENSG00000006744,10.12556412,10.22775895,10.80792913,10.40381073,ELAC2
ENSG00000006747,5.860442683,5.91031829,5.456605252,5.564841767,SCIN
ENSG00000006756,9.742372179,9.388019997,9.011642274,8.960291923,ARSD
ENSG00000006757,7.136836271,6.311447617,7.19449307,6.836990984,PNPLA4
ENSG00000006837,5.645139339,5.756661627,5.135284601,5.748065454,CDKL3
ENSG00000007038,6.070351184,5.783825757,6.060059977,5.270346002,PRSS21
ENSG00000007047,9.538369588,10.08871664,10.74217289,10.15628911,MARK4
ENSG00000007062,5.27719126,5.111051869,4.827147859,4.907120989,PROM1
ENSG00000007080,9.251509648,9.025738447,10.0843184,10.11645026,CCDC124
ENSG00000007129,5.645139339,5.640358909,6.044973691,6.261499392,CEACAM21
ENSG00000007168,11.18784432,11.45380291,11.4378841,11.19384921,PAFAH1B1
ENSG00000007171,4.948745054,5.266818473,4.827147859,4.398995776,NOS2
ENSG00000007174,4.825852101,4.982324597,4.646792922,4.654041345,DNAH9
ENSG00000007202,12.04004327,12.22691046,12.21001669,11.78566952,BLTP2
ENSG00000007237,12.0218709,11.81047141,11.69054364,11.77346149,GAS7
ENSG00000007255,8.478151535,8.560487892,9.171829699,9.555073384,TRAPPC6A
ENSG00000007264,9.894014804,11.12159453,11.3096985,11.33418973,MATK
ENSG00000007312,10.31592063,10.0380211,11.54750547,11.28113792,CD79B
ENSG00000007314,5.208679755,5.435357664,5.557474081,5.458501593,SCN4A
ENSG00000007341,7.284720955,7.1608918,7.04203087,7.130960307,ST7L
ENSG00000007350,6.963802613,8.14335046,7.721403595,7.14481472,TKTL1
ENSG00000007372,4.398995776,4.398995776,4.398995776,4.398995776,PAX6
ENSG00000007376,8.858510814,9.061637584,9.8360055,9.62563907,RPUSD1
ENSG00000007384,4.825852101,4.692146444,5.533256907,5.196382951,RHBDF1
ENSG00000007392,10.49339392,10.57233171,9.923925486,10.11988399,LUC7L
ENSG00000007402,7.495858113,9.353701841,9.414316706,9.521700456,CACNA2D2
ENSG00000007516,7.997980097,8.52314898,8.470782993,8.410881499,BAIAP3
ENSG00000007520,9.125655187,9.336231045,10.2021312,10.22326365,TSR3
ENSG00000007541,9.146356704,9.522811535,9.872011858,10.0496056,PIGQ
ENSG00000007545,10.24320856,10.36225065,10.51923058,10.39250003,CRAMP1
ENSG00000007866,5.000499946,4.812866393,4.892785685,4.759218087,TEAD3
ENSG00000007923,10.06000284,9.994162707,10.63528849,10.22804421,DNAJC11
ENSG00000007933,4.398995776,4.905023648,5.174203067,5.156401105,FMO3
ENSG00000007944,9.710671367,9.862119926,10.14840037,10.16960393,MYLIP
ENSG00000008018,10.22911057,10.14773283,10.99378646,10.80612617,PSMB1
ENSG00000008056,4.948745054,4.982324597,5.648728408,5.828847636,SYN1
ENSG00000008083,10.842848,10.70064647,11.06021937,10.76176642,JARID2
ENSG00000008086,7.679341343,8.367067715,6.962660337,7.288703982,CDKL5
ENSG00000008118,4.398995776,4.398995776,4.749005772,4.398995776,CAMK1G
ENSG00000008128,11.00836529,11.07031753,11.1938087,11.23360578,CDK11A
ENSG00000008130,12.31170109,12.08318636,12.03016133,12.00966361,NADK
ENSG00000008226,7.701227925,7.502577078,6.98476821,6.904372409,DLEC1
ENSG00000008256,8.413783522,9.061637584,8.715927482,8.617468966,CYTH3
ENSG00000008277,6.542773023,7.60452947,6.266183221,6.801994642,ADAM22
ENSG00000008282,9.404716508,9.047385286,8.831344586,8.954525897,SYPL1
ENSG00000008283,9.061700771,9.37286838,9.551504424,9.668489297,CYB561
ENSG00000008294,10.42539326,10.61477625,9.70832236,9.312420221,SPAG9
ENSG00000008300,7.33635441,8.312343844,8.381484811,7.564107754,CELSR3
ENSG00000008311,7.290553489,7.314229132,6.664610629,6.887839132,AASS
ENSG00000008323,4.398995776,4.398995776,4.646792922,4.398995776,PLEKHG6
ENSG00000008324,8.046476447,8.170009875,8.44509189,8.492877825,SS18L2
ENSG00000008382,8.520326019,8.183155134,9.03589315,9.011171184,MPND
ENSG00000008394,8.36557855,7.888663833,6.771482803,7.137904908,MGST1
ENSG00000008405,8.384518318,8.817484184,8.31491876,8.648784099,CRY1
ENSG00000008438,6.963802613,5.435357664,6.9096347,5.748065454,PGLYRP1
ENSG00000008441,7.849546532,7.597957657,8.077649223,8.09062775,NFIX
ENSG00000008513,11.64544326,11.54652109,12.67213852,12.28736693,ST3GAL1
ENSG00000008516,9.810749288,8.438139296,9.317369248,8.827766854,MMP25
ENSG00000008517,11.99581973,12.39179701,13.78921397,13.65011664,IL32
ENSG00000008710,11.18169442,11.58602738,12.11702528,11.80791909,PKD1
ENSG00000008735,5.398705649,5.312288653,5.626691712,5.637502261,MAPK8IP2
ENSG00000008838,10.45629543,10.58716584,10.95983827,10.633737,MED24
ENSG00000008853,8.924569653,8.533429157,9.422217997,9.530761811,RHOBTB2
ENSG00000008869,10.40903222,10.57729339,9.592921439,9.591407013,HEATR5B
ENSG00000008952,10.70759459,10.45323096,9.709398659,10.64985676,SEC62
ENSG00000008988,13.77220518,13.74361705,14.60431763,14.620407,RPS20
ENSG00000009307,13.07832531,13.03815661,11.70679282,12.17594708,CSDE1
ENSG00000009335,10.56897439,10.74541555,10.61877906,10.29867092,UBE3C
ENSG00000009413,9.313354946,9.324464937,8.478401324,8.86308803,REV3L
ENSG00000009694,7.428959283,7.178791482,6.409418379,7.10991407,TENM1
ENSG00000009724,4.398995776,4.398995776,4.646792922,4.839608709,MASP2
ENSG00000009765,5.767948837,5.861448093,5.604157228,5.337876128,IYD
ENSG00000009780,8.173470201,8.509326358,8.130303337,8.069351375,FAM76A
ENSG00000009790,12.74332652,12.63897967,12.07966416,12.22935979,TRAF3IP3
ENSG00000009830,7.857348401,7.705716312,6.917337661,7.402012406,POMT2
ENSG00000009844,9.172986114,9.177398295,8.149558013,8.903560334,VTA1
ENSG00000009950,6.128010472,5.861448093,5.581095516,6.0884402,MLXIPL
ENSG00000009954,11.0061918,11.05202018,10.33354399,10.6234943,BAZ1B
ENSG00000010017,9.989557447,9.848498872,9.826117625,9.879734413,RANBP9
ENSG00000010030,6.872251934,6.441213749,6.214538553,7.14481472,ETV7
ENSG00000010072,7.944117687,7.759602755,7.780469191,7.257288042,SPRTN
ENSG00000010165,9.302048233,8.988920087,9.141825999,9.163849893,METTL13
ENSG00000010219,8.015490461,7.729919614,7.973349702,7.776861504,DYRK4
ENSG00000010244,12.04089282,12.17112704,11.26978646,11.18240325,ZNF207
ENSG00000010256,10.69415497,10.73657222,11.25807218,11.16713757,UQCRC1
ENSG00000010270,8.955591906,9.260034553,9.171829699,9.371268707,STARD3NL
ENSG00000010278,8.589524932,10.47111342,8.629688842,8.994410698,CD9
ENSG00000010282,4.825852101,4.398995776,4.398995776,4.398995776,HHATL
ENSG00000010292,10.88840394,10.78669641,11.29365081,11.05056139,NCAPD2
ENSG00000010295,10.6021666,10.76801297,10.6782283,10.75184356,IFFO1
ENSG00000010310,7.225008194,7.909958064,7.273766385,8.065774224,GIPR
ENSG00000010318,7.143324272,7.422808683,7.382059088,7.548714719,PHF7
ENSG00000010319,5.860442683,5.16683969,7.403824721,6.364702235,SEMA3G
ENSG00000010322,11.86809001,11.72736846,12.28696551,12.02439098,NISCH
ENSG00000010327,12.69206108,12.17085357,11.3636461,12.3177622,STAB1
ENSG00000010361,7.789622899,7.239677754,7.966116961,8.290636137,FUZ
ENSG00000010379,4.891294839,4.692146444,5.135284601,4.654041345,SLC6A13
ENSG00000010404,11.68701126,12.00034858,12.39185479,12.05967139,IDS
ENSG00000010438,4.646039361,4.905023648,5.002312918,5.068634558,PRSS3
ENSG00000010539,8.397894898,7.96183803,8.005449582,7.807257813,ZNF200
ENSG00000010610,13.01974136,12.41991479,12.60970863,12.6455596,CD4
ENSG00000010626,6.572767209,6.36168052,7.04203087,6.57021678,LRRC23
ENSG00000010671,11.1195134,10.95370493,10.64544147,10.58550973,BTK
ENSG00000010704,8.522768637,8.1298316,7.721403595,7.628932259,HFE
ENSG00000010803,8.106497092,8.441783937,8.592752534,8.299785653,SCMH1
ENSG00000010810,12.35555241,12.59705546,13.37047343,13.38334895,FYN
ENSG00000010818,10.78773006,10.5715031,10.14124202,10.58053481,HIVEP2
ENSG00000010932,4.747943955,4.692146444,4.398995776,4.654041345,FMO1
ENSG00000011007,10.00183104,9.886318041,10.41427806,9.933415811,ELOA
ENSG00000011009,9.964692222,10.01869303,10.6782283,10.61864892,LYPLA2
ENSG00000011021,9.654014909,9.482800257,9.559883643,9.195142248,CLCN6
ENSG00000011028,6.730907862,6.871112449,6.932613699,6.601510885,MRC2
ENSG00000011052,5.787090352,5.783825757,6.762896752,6.460113766,NME1-NME2
ENSG00000011083,4.398995776,4.398995776,4.398995776,4.654041345,SLC6A7
ENSG00000011105,8.113012688,9.766852497,7.527760181,8.754406911,TSPAN9
ENSG00000011114,8.977093747,4.398995776,4.398995776,4.398995776,BTBD7
ENSG00000011132,9.54077586,9.459683583,10.11224783,9.803832657,APBA3
ENSG00000011143,8.188963359,8.226118629,8.162251607,8.065774224,MKS1
ENSG00000011198,9.199131623,8.909703084,8.181082788,8.600319461,ABHD5
ENSG00000011201,4.948745054,5.836181822,5.604157228,4.839608709,ANOS1
ENSG00000011243,11.00532149,11.13623662,11.80767052,11.63337901,AKAP8L
ENSG00000011258,9.512858005,9.436189777,8.19966879,8.681760825,MBTD1
ENSG00000011260,9.12725823,8.93573703,8.919670546,9.054933601,UTP18
ENSG00000011275,11.18438823,11.09819876,11.34369473,11.25600849,RNF216
ENSG00000011295,9.324573543,9.40673802,9.173391642,9.333291929,TTC19
ENSG00000011304,12.07010837,12.16042318,13.17078658,12.89657113,PTBP1
ENSG00000011332,4.398995776,4.812866393,4.827147859,4.654041345,DPF1
ENSG00000011347,4.747943955,4.982324597,4.827147859,4.398995776,SYT7
ENSG00000011376,8.539751393,8.389894889,9.078206538,8.842416189,LARS2
ENSG00000011405,9.398095095,9.110436987,8.077649223,8.48755504,PIK3C2A
ENSG00000011422,9.816717234,10.44601541,12.43231826,11.95449949,PLAUR
ENSG00000011426,5.929230316,5.576786584,5.557474081,5.304821121,ANLN
ENSG00000011451,10.00183104,9.970465762,10.51738897,10.27345702,WIZ
ENSG00000011454,9.805757051,10.08987466,8.681172136,8.610144272,RABGAP1
ENSG00000011465,5.047926085,4.692146444,4.749005772,4.654041345,DCN
ENSG00000011478,7.33635441,7.516605454,8.187305045,7.87027777,QPCTL
ENSG00000011485,9.604270765,10.1872195,10.42020402,10.12501929,PPP5C
ENSG00000011523,9.53233626,9.101268612,9.395709985,9.155500686,CEP68
ENSG00000011566,7.670490872,7.946471874,6.870449161,7.276222677,MAP4K3
ENSG00000011590,6.630769626,6.024009315,8.728746798,8.224895136,ZBTB32
ENSG00000011600,12.33388001,12.45492626,12.32342679,12.53452364,TYROBP
ENSG00000011638,8.154653657,7.674867458,8.30065217,8.036829012,LDAF1
ENSG00000012048,7.130317607,7.353983941,6.771482803,6.896130989,BRCA1
ENSG00000012061,9.8529833,9.992925165,10.0651134,10.1893484,ERCC1
ENSG00000012124,11.13073006,10.34101277,11.4290963,10.77052979,CD22
ENSG00000012171,5.687716246,5.218515359,5.771845488,5.726876207,SEMA3B
ENSG00000012174,7.652621738,7.759602755,6.977438668,6.976377925,MBTPS2
ENSG00000012211,8.373726306,8.174405092,8.053986979,8.139071608,PRICKLE3
ENSG00000012223,10.76682642,8.50584977,10.21279294,9.099146238,LTF
ENSG00000012232,9.868387628,10.2794207,10.49260665,10.83722012,EXTL3
ENSG00000012660,11.09067388,10.90914688,10.99819443,10.79489506,ELOVL5
ENSG00000012779,11.1061808,9.276414537,10.24876029,10.29639688,ALOX5
ENSG00000012817,4.398995776,11.63878855,10.80340236,10.82307382,KDM5D
ENSG00000012822,11.43212514,11.63641371,12.25822104,11.84986499,CALCOCO1
ENSG00000012963,9.038031001,9.049770499,9.555101488,9.46475116,UBR7
ENSG00000012983,8.835144399,9.087405539,8.351359299,8.688729741,MAP4K5
ENSG00000013016,9.411307611,9.896943712,9.480134937,9.838640281,EHD3
ENSG00000013288,11.05537175,10.95434068,11.57166202,11.50373149,MAN2B2
ENSG00000013293,5.645139339,5.836181822,5.482870169,5.400289046,SLC7A14
ENSG00000013297,4.398995776,4.692146444,4.398995776,4.654041345,CLDN11
ENSG00000013306,10.62614427,9.89561978,10.94530175,10.71543168,SLC25A39
ENSG00000013364,12.33058352,11.90261499,13.00635977,12.75031893,MVP
ENSG00000013374,10.970963,11.16013091,11.35816978,11.22685635,NUB1
ENSG00000013375,8.614923234,8.993884017,7.083459992,7.474563735,PGM3
ENSG00000013392,7.278863859,6.667090731,6.315763997,6.178045496,RWDD2A
ENSG00000013441,10.84138569,11.14461687,9.842886867,10.40310641,CLK1
ENSG00000013503,7.391568024,7.445017765,7.117055069,6.819606598,POLR3B
ENSG00000013523,9.421791021,9.059271988,9.561076705,9.374148923,ANGEL1
ENSG00000013561,9.0191561,9.119547296,8.447681837,8.848649032,RNF14
ENSG00000013563,9.814730663,9.816673098,9.747619532,10.1258734,DNASE1L1
ENSG00000013573,10.27678029,10.28953458,10.10245205,10.70175147,DDX11
ENSG00000013583,8.612632793,8.481274569,8.583367887,8.45519622,HEBP1
ENSG00000013588,4.747943955,4.692146444,4.646792922,4.759218087,GPRC5A
ENSG00000013619,5.787090352,5.886150462,5.933513541,5.683162081,MAMLD1
ENSG00000013725,11.67857459,11.72699649,12.95343625,12.59774085,CD6
ENSG00000013810,11.35600138,10.80161216,11.51465431,11.49714738,TACC3
ENSG00000014123,9.481885859,8.958771106,8.104219323,8.789396443,UFL1
ENSG00000014138,8.554149597,8.247125266,8.758220749,8.471466995,POLA2
ENSG00000014164,9.197606732,9.507287054,9.904323959,9.929507256,ZC3H3
ENSG00000014216,11.64990498,11.88004133,12.39034654,12.28545774,CAPN1
ENSG00000014257,9.078372377,8.888530955,7.738532536,7.337539249,ACP3
ENSG00000014641,9.728720705,9.721239658,9.492695069,9.71465211,MDH1
ENSG00000014824,9.302048233,9.092041425,7.914430656,8.567915861,SLC30A9
ENSG00000014914,9.236738005,9.31061515,8.51589695,8.582962405,MTMR11
ENSG00000014919,9.332930486,9.633405686,9.081538436,8.810839757,COX15
ENSG00000015133,12.21508822,12.61405209,13.11810031,12.67181361,CCDC88C
ENSG00000015153,8.321322415,8.288234215,8.012485621,8.49818091,YAF2
ENSG00000015171,10.3368304,10.70216138,9.788931009,10.19342801,ZMYND11
ENSG00000015285,12.00564413,11.92126864,12.24288848,12.33170576,WAS
ENSG00000015413,4.398995776,4.398995776,4.827147859,4.907120989,DPEP1
ENSG00000015475,10.02263136,10.36129205,10.56511728,10.57866478,BID
ENSG00000015479,11.81071785,11.69311974,11.10341248,11.64979751,MATR3
ENSG00000015520,4.646039361,4.692146444,4.827147859,4.398995776,NPC1L1
ENSG00000015532,9.22031214,9.087405539,9.578855063,9.190246369,XYLT2
ENSG00000015568,8.073464826,8.320290892,7.020837268,7.130960307,RGPD5
ENSG00000015592,4.398995776,4.692146444,4.646792922,5.019741727,STMN4
ENSG00000015676,10.39115127,10.20549661,11.11075865,10.99882964,NUDCD3
ENSG00000016391,6.025187698,5.979872863,6.174328073,6.178045496,CHDH
ENSG00000016864,9.14319118,9.061637584,8.795248003,8.702566871,GLT8D1
ENSG00000017260,9.860706045,10.00648005,8.956442321,9.641260182,ATP2C1
ENSG00000017427,5.767948837,5.312288653,6.1467635,5.95734073,IGF1
ENSG00000017483,8.312869761,8.635552781,9.605696058,9.163849893,SLC38A5
ENSG00000017797,10.66358785,10.63077412,10.9580292,11.10873169,RALBP1
ENSG00000018189,9.470570798,9.684907382,8.739342805,8.772008244,RUFY3
ENSG00000018236,4.398995776,4.398995776,4.398995776,4.398995776,CNTN1
ENSG00000018280,12.20242502,12.45357797,11.99486711,12.47478975,SLC11A1
ENSG00000018408,5.369949228,5.933978477,5.174203067,5.48624906,WWTR1
ENSG00000018510,9.677164253,9.620638177,8.778909197,8.966034914,AGPS
ENSG00000018610,8.646611229,8.733859401,9.356385214,9.038678362,STEEP1
ENSG00000018625,5.047926085,5.312288653,4.398995776,4.398995776,ATP1A2
ENSG00000018699,8.096667531,8.178786818,7.872458466,7.980917946,TTC27
ENSG00000018869,6.404117536,6.4716916,6.07495588,6.119056772,ZNF582
ENSG00000019102,4.948745054,4.812866393,4.646792922,4.654041345,VSIG2
ENSG00000019144,6.872251934,6.65405885,6.617406832,6.436920511,PHLDB1
ENSG00000019169,7.976679241,7.551075672,8.852965233,8.341726006,MARCO
ENSG00000019186,4.646039361,5.218515359,4.827147859,4.759218087,CYP24A1
ENSG00000019485,8.148325934,8.196180454,8.326230435,8.344675208,PRDM11
ENSG00000019505,4.398995776,4.812866393,4.749005772,4.654041345,SYT13
ENSG00000019582,15.92861811,15.59256401,16.72406984,16.47326491,CD74
